ID	__name__	probes_1	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
187557	Parisienne	Parisienne is a movie and starring Clara Ponsot, of the genre [MASK].	drama	theatre	comedy	romance	genre	Drama	1.0	1.0
187575	Blondie Brings Up Baby	Blondie Brings Up Baby is a movie and starring Penny Singleton, of the genre [MASK].	comedy	variety	noir	pop	film	Comedy	1.0	1.0
187595	Solo: A Star Wars Story	Solo: A Star Wars Story is a movie and starring Warwick Davis, of the genre [MASK].	solo	solos	bond	superman	trilogy	Action|Adventure|Children|Sci-Fi	0.0	0.0
187601	Anon	Anon is a movie and starring Clive Owen, of the genre [MASK].	thriller	horror	noir	drama	comedy	Sci-Fi|Thriller	0.5	0.5
187611	Adrift	Adrift is a movie and starring Shailene Woodley, of the genre [MASK].	thriller	drama	genre	fiction	comedy	Drama	0.0	1.0
187699	Valo	Valo is a movie and starring Teijo Eloranta, of the genre [MASK].	drama	film	comedy	cinema	genre	(no genres listed)	0.0	0.0
187703	Unna and Nuuk	Unna and Nuuk is a movie and starring Esko Salminen, of the genre [MASK].	film	drama	comedy	films	genre	(no genres listed)	0.0	0.0
187707	Hayflower and Quiltshoe	Hayflower and Quiltshoe is a movie and starring Henriikka Salo, of the genre [MASK].	drama	comedy	genre	film	fiction	Adventure|Children|Comedy	0.0	0.3333333333333333
187753	Pope Francis: A Man of His Word	Pope Francis: A Man of His Word is a movie and starring Barack Obama, of the genre [MASK].	catholicism	pope	thriller	christianity	religion	Documentary	0.0	0.0
187863	Aegan	Aegan is a movie and starring Pia Bajpiee, of the genre [MASK].	drama	comedy	film	cinema	romance	Action|Romance	0.0	0.5
187889	Saguni	Saguni is a movie and starring Karthik Siva kumar, of the genre [MASK].	films	film	genre	drama	comedy	Drama	0.0	1.0
187903	Kaththi	Kaththi is a movie and starring Samantha Ruth Prabhu, of the genre [MASK].	drama	thriller	film	bollywood	films	Action|Drama|Romance	0.3333333333333333	0.3333333333333333
187905	Jilla	Jilla is a movie and starring Kajal Aggarwal, of the genre [MASK].	bollywood	thriller	drama	comedy	film	Action|Comedy|Drama	0.0	0.6666666666666666
187907	Thuppakki	Thuppakki is a movie and starring Vijay, of the genre [MASK].	vijay	films	film	genre	comedy	Action	0.0	0.0
187913	Vettaikaaran	Vettaikaaran is a movie and starring Salim Ghouse, of the genre [MASK].	films	film	cinema	thriller	bollywood	(no genres listed)	0.0	0.0
188	The Prophecy	The Prophecy is a movie and starring Virginia Madsen, of the genre [MASK].	thriller	horror	drama	supernatural	fiction	Fantasy|Horror|Mystery	0.0	0.3333333333333333
188149	Abracadabra	Abracadabra is a movie and starring Ramón Barea, of the genre [MASK].	tango	drama	comedy	cinema	genre	Comedy	0.0	1.0
1882	Godzilla	Godzilla is a movie and starring Nancy Cartwright, of the genre [MASK].	godzilla	horror	superhero	aliens	anime	Action|Sci-Fi|Thriller	0.0	0.0
188207	Cold War	Cold War is a movie and starring Agata Kulesza, of the genre [MASK].	film	comedy	cinema	thriller	drama	Drama	0.0	1.0
188209	Dr. Plonk	Dr. Plonk is a movie and starring Magda Szubanski, of the genre [MASK].	comedy	drama	horror	film	thriller	(no genres listed)	0.0	0.0
188301	Ant-Man and the Wasp	Ant-Man and the Wasp is a movie and starring Reggie Aqui, of the genre [MASK].	comics	superhero	batman	comedy	ant	Action|Adventure|Comedy|Fantasy|Sci-Fi	0.0	0.2
188305	Don't Worry, He Won't Get Far on Foot	Don't Worry, He Won't Get Far on Foot is a movie and starring Joaquin Phoenix, of the genre [MASK].	thriller	genre	vampire	noir	batman	Comedy|Drama	0.0	0.0
188555	Anjaan	Anjaan is a movie and starring Manoj Bajpai, of the genre [MASK].	bollywood	drama	films	film	comedy	Action|Romance|Thriller	0.0	0.0
188603	Breath	Breath is a movie and starring Richard Roxburgh, of the genre [MASK].	drama	thriller	vampire	suspense	dracula	Drama	1.0	1.0
188659	Little Woods	Little Woods is a movie and starring James Badge Dale, of the genre [MASK].	horror	thriller	western	drama	batman	Drama|Thriller	0.0	1.0
188675	Dogman	Dogman is a movie and starring Edoardo Pesce, of the genre [MASK].	comedy	drama	cinema	genre	film	Crime|Drama	0.0	0.5
188715	Supercroc	Supercroc is a movie and starring Kim Little, of the genre [MASK].	comedy	anime	thriller	horror	drama	Horror	0.0	1.0
188749	The Equalizer 2	The Equalizer 2 is a movie and starring Denzel Washington, of the genre [MASK].	thriller	batman	superhero	comedy	film	Action|Crime|Thriller	0.3333333333333333	0.3333333333333333
188761	Puzzle	Puzzle is a movie and starring David Denman, of the genre [MASK].	puzzle	puzzles	mystery	thriller	manga	Drama	0.0	0.0
188773	Shoplifters	Shoplifters is a movie and starring Kirin Kiki, of the genre [MASK].	manga	anime	drama	comedy	pop	Drama	0.0	1.0
1888	Hope Floats	Hope Floats is a movie and starring Rosanna Arquette, of the genre [MASK].	drama	thriller	comedy	romance	genre	Comedy|Drama|Romance	0.3333333333333333	1.0
188833	The Man Who Killed Don Quixote	The Man Who Killed Don Quixote is a movie and starring Stellan Skarsgård, of the genre [MASK].	film	comedy	films	drama	genre	Adventure|Comedy|Fantasy	0.0	0.3333333333333333
188841	Kammara Sambhavam	Kammara Sambhavam is a movie and starring Dileep (Gopalakrishnan P Pillai), of the genre [MASK].	genre	films	film	drama	movies	Thriller	0.0	0.0
188937	Mad World	Mad World is a movie and starring Charmaine Fong, of the genre [MASK].	thriller	drama	comedy	film	genre	Children|Drama	0.0	0.5
189043	Boundaries	Boundaries is a movie and starring Christopher Lloyd, of the genre [MASK].	thriller	drama	batman	genre	comedy	Comedy|Drama	0.0	1.0
1892	A Perfect Murder	A Perfect Murder is a movie and starring David Suchet, of the genre [MASK].	thriller	horror	murder	batman	noir	Thriller	1.0	1.0
189249	Damsel	Damsel is a movie and starring Robert Pattinson, of the genre [MASK].	horror	thriller	comedy	drama	noir	Comedy|Drama|Western	0.0	0.6666666666666666
189317	French Cuisine	French Cuisine is a movie and starring Audrey Dana, of the genre [MASK].	cuisine	cooking	food	chef	comedy	Comedy	0.0	1.0
189333	Mission: Impossible – Fallout	Mission: Impossible – Fallout is a movie and starring Tom Cruise, of the genre [MASK].	thriller	batman	fallout	superhero	genre	Action|Adventure|Thriller	0.3333333333333333	0.3333333333333333
189363	Ocean's 8	Ocean's 8 is a movie and starring Rihanna, of the genre [MASK].	rihanna	pop	freestyle	thriller	music	Action|Comedy|Crime|Thriller	0.0	0.25
189377	Pappa pia	Pappa pia is a movie and starring Gábor Reviczky, of the genre [MASK].	comedy	drama	film	cinema	opera	Comedy|Romance	0.5	0.5
1894	Six Days Seven Nights	Six Days Seven Nights is a movie and starring Harrison Ford, of the genre [MASK].	thriller	noir	comedy	batman	horror	Adventure|Comedy|Romance	0.0	0.3333333333333333
189415	Last Days of the Victim	Last Days of the Victim is a movie and starring China Zorrilla, of the genre [MASK].	drama	thriller	cinema	film	comedy	Crime|Thriller	0.0	0.5
1895	Can't Hardly Wait	Can't Hardly Wait is a movie and starring Jennifer Love Hewitt, of the genre [MASK].	drama	comedy	thriller	pop	variety	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
189529	The Secret War of Harry Frigg	The Secret War of Harry Frigg is a movie and starring Sylva Koscina, of the genre [MASK].	thriller	comedy	fiction	drama	detective	Comedy|War	0.0	0.5
189659	In Your Veins	In Your Veins is a movie and starring Joel Kinnaman, of the genre [MASK].	thriller	vampire	drama	film	pop	Drama	0.0	1.0
189671	Big Red	Big Red is a movie and starring Janette Bertrand, of the genre [MASK].	thriller	noir	comedy	horror	drama	Action|Adventure|Children|Drama	0.0	0.25
189713	BlacKkKlansman	BlacKkKlansman is a movie and starring Donald Trump, of the genre [MASK].	thriller	terrorism	trump	noir	batman	Comedy|Crime|Drama	0.0	0.0
189755	Camping	Camping is a movie and starring Ari Vatanen, of the genre [MASK].	drama	film	comedy	fiction	anime	Comedy	0.0	1.0
189781	Down a Dark Hall	Down a Dark Hall is a movie and starring AnnaSophia Robb, of the genre [MASK].	thriller	drama	horror	noir	fiction	Drama|Fantasy|Thriller	0.3333333333333333	0.6666666666666666
189783	Christopher Robin	Christopher Robin is a movie and starring Ewan McGregor, of the genre [MASK].	batman	robin	trilogy	hero	drama	Adventure|Animation|Comedy	0.0	0.0
189837	I Am Yours	I Am Yours is a movie and starring Ola Rapace, of the genre [MASK].	rap	thriller	pop	freestyle	soul	Drama	0.0	0.0
189879	The Children Act	The Children Act is a movie and starring Emma Thompson, of the genre [MASK].	children	drama	comedy	cinderella	fiction	Drama	0.0	1.0
189899	Let My People Go!	Let My People Go! is a movie and starring Aurore Clément, of the genre [MASK].	noir	comedy	drama	thriller	cabaret	Comedy	0.0	1.0
19	Ace Ventura: When Nature Calls	Ace Ventura: When Nature Calls is a movie and starring Jim Carrey, of the genre [MASK].	genre	ventura	ace	batman	comedy	Comedy	0.0	1.0
190	Safe	Safe is a movie and starring Julianne Moore, of the genre [MASK].	thriller	drama	romance	horror	comedy	Thriller	1.0	1.0
190139	Nobody's Watching	Nobody's Watching is a movie and starring Elena Roger, of the genre [MASK].	comedy	thriller	drama	horror	film	(no genres listed)	0.0	0.0
190183	The Darkest Minds	The Darkest Minds is a movie and starring Bradley Whitford, of the genre [MASK].	thriller	horror	batman	noir	fiction	Sci-Fi|Thriller	0.5	0.5
190471	Chicken with Vinegar	Chicken with Vinegar is a movie and starring Stéphane Audran, of the genre [MASK].	comedy	cinema	chicken	cabaret	theater	Comedy|Crime|Mystery|Romance	0.25	0.25
190503	Max, Mon Amour	Max, Mon Amour is a movie and starring Victoria Abril, of the genre [MASK].	cinema	max	film	comedy	drama	Comedy	0.0	1.0
190551	Blindspotting	Blindspotting is a movie and starring Janina Gavankar, of the genre [MASK].	thriller	drama	comedy	film	bollywood	Comedy|Drama	0.0	1.0
190559	Mario	Mario is a movie and starring Andreas Matti, of the genre [MASK].	mario	anime	film	rpg	game	Drama	0.0	0.0
190583	Goa	Goa is a movie and starring Jai, of the genre [MASK].	goa	bollywood	film	cinema	drama	Comedy|Romance	0.0	0.0
190623	The Legacy of a Whitetail Deer Hunter	The Legacy of a Whitetail Deer Hunter is a movie and starring Josh Brolin, of the genre [MASK].	horror	thriller	hunter	genre	batman	Adventure|Comedy|Drama	0.0	0.0
190657	Velaiilla Pattadhari 2	Velaiilla Pattadhari 2 is a movie and starring Dhanush, of the genre [MASK].	films	film	genre	movies	drama	Action|Comedy|Romance	0.0	0.0
190669	Raju Chacha	Raju Chacha is a movie and starring Ajay Devgn, of the genre [MASK].	bollywood	music	comedy	film	films	(no genres listed)	0.0	0.0
190783	Beggars of Life	Beggars of Life is a movie and starring Louise Brooks, of the genre [MASK].	noir	comedy	thriller	drama	horror	Adventure|Drama	0.0	0.5
190939	A Simple Favor	A Simple Favor is a movie and starring Anna Kendrick, of the genre [MASK].	thriller	pop	rap	drama	music	Crime|Mystery|Thriller	0.3333333333333333	0.3333333333333333
190947	Mary Queen of Scots	Mary Queen of Scots is a movie and starring Saoirse Ronan, of the genre [MASK].	drama	romance	fiction	novel	irish	Drama	1.0	1.0
191	The Scarlet Letter	The Scarlet Letter is a movie and starring Demi Moore, of the genre [MASK].	thriller	drama	fiction	batman	superhero	Drama|Romance	0.0	0.5
1911	Dr. Dolittle	Dr. Dolittle is a movie and starring James Coburn, of the genre [MASK].	horror	comedy	thriller	noir	supernatural	Comedy	0.0	1.0
191199	The Last Sin Eater	The Last Sin Eater is a movie and starring Louise Fletcher, of the genre [MASK].	noir	horror	thriller	drama	comedy	Drama	0.0	1.0
1912	Out of Sight	Out of Sight is a movie and starring Isaiah Washington, of the genre [MASK].	thriller	fiction	drama	comedy	film	Comedy|Crime|Drama|Romance|Thriller	0.2	0.6
191351	To All the Boys I've Loved Before	To All the Boys I've Loved Before is a movie and starring Julia Benson, of the genre [MASK].	drama	genre	comedy	romance	thriller	Comedy|Romance	0.0	1.0
191459	The Sisters Brothers	The Sisters Brothers is a movie and starring Jake Gyllenhaal, of the genre [MASK].	thriller	drama	comedy	horror	fiction	Western	0.0	0.0
191467	Mother Earth	Mother Earth is a movie and starring Isa Pola, of the genre [MASK].	drama	comedy	film	cinema	anime	(no genres listed)	0.0	0.0
191483	The Nun	The Nun is a movie and starring Taissa Farmiga, of the genre [MASK].	drama	film	manga	anime	cinema	Horror|Mystery|Thriller	0.0	0.0
1916	Buffalo '66	Buffalo '66 is a movie and starring Rosanna Arquette, of the genre [MASK].	comedy	drama	noir	variety	genre	Drama|Romance	0.0	0.5
191651	Red Istanbul	Red Istanbul is a movie and starring Halit Ergenç, of the genre [MASK].	drama	thriller	comedy	film	cinema	Drama|Romance	0.5	0.5
1917	Armageddon	Armageddon is a movie and starring Bruce Willis, of the genre [MASK].	batman	thriller	horror	superhero	genre	Action|Romance|Sci-Fi|Thriller	0.0	0.25
191773	Up in the Sky	Up in the Sky is a movie and starring Niklas Hermansson, of the genre [MASK].	thriller	drama	comedy	fiction	film	Adventure|Children|Fantasy	0.0	0.0
191775	Berlin Calling	Berlin Calling is a movie and starring Corinna Harfouch, of the genre [MASK].	drama	thriller	comedy	opera	fiction	Comedy|Drama	0.5	1.0
191799	Extinction	Extinction is a movie and starring Lizzy Caplan, of the genre [MASK].	thriller	vampire	horror	film	supernatural	Sci-Fi	0.0	0.0
1918	Lethal Weapon 4	Lethal Weapon 4 is a movie and starring Chris Rock, of the genre [MASK].	metal	batman	genre	thriller	sgt	Action|Comedy|Crime|Thriller	0.0	0.25
191833	Den Brother	Den Brother is a movie and starring G Hannelius, of the genre [MASK].	drama	comedy	thriller	film	fiction	Children	0.0	0.0
191869	The Old Man and the Gun	The Old Man and the Gun is a movie and starring Robert Redford, of the genre [MASK].	noir	comedy	genre	horror	drama	(no genres listed)	0.0	0.0
192035	There Is No Place Like Home	There Is No Place Like Home is a movie and starring Carolina Crescentini, of the genre [MASK].	comedy	drama	genre	opera	thriller	Comedy	1.0	1.0
192045	If Beale Street Could Talk	If Beale Street Could Talk is a movie and starring Regina King, of the genre [MASK].	drama	comedy	thriller	variety	genre	Drama|Romance	0.5	0.5
192055	Never Goin’ Back	Never Goin’ Back is a movie and starring Maia Mitchell, of the genre [MASK].	thriller	drama	comedy	genre	horror	Comedy|Drama	0.0	1.0
192069	Boss Engira Bhaskaran	Boss Engira Bhaskaran is a movie and starring N. Santhanam, of the genre [MASK].	films	film	genre	drama	movies	Action|Comedy|Drama	0.0	0.3333333333333333
192099	Vettai	Vettai is a movie and starring Sameera Reddy, of the genre [MASK].	film	genre	films	comedy	movies	Action|Thriller	0.0	0.0
192137	Saroja	Saroja is a movie and starring Shiva, of the genre [MASK].	shiva	bollywood	film	drama	music	Comedy|Thriller	0.0	0.0
192245	Bad Times at the El Royale	Bad Times at the El Royale is a movie and starring Chris Hemsworth, of the genre [MASK].	thriller	genre	drama	comedy	horror	Horror|Thriller	0.5	1.0
192265	The Witch: Part 1. The Subversion	The Witch: Part 1. The Subversion is a movie and starring Park Hee-soon, of the genre [MASK].	drama	genre	manga	anime	series	Action|Mystery	0.0	0.0
192283	Crazy Rich Asians	Crazy Rich Asians is a movie and starring Michelle Yeoh, of the genre [MASK].	genre	thriller	drama	bollywood	film	Comedy	0.0	0.0
192285	Birds of Passage	Birds of Passage is a movie and starring Natalia Reyes, of the genre [MASK].	genre	drama	novel	fiction	romance	Crime|Drama	0.0	0.5
1923	There's Something About Mary	There's Something About Mary is a movie and starring Jonathan Richman, of the genre [MASK].	genre	film	films	comedy	drama	Comedy|Romance	0.0	0.5
192307	The Meg	The Meg is a movie and starring Cliff Curtis, of the genre [MASK].	comedy	horror	thriller	drama	noir	Action|Horror|Sci-Fi|Thriller	0.0	0.5
192357	Colette	Colette is a movie and starring Keira Knightley, of the genre [MASK].	thriller	drama	romance	genre	comedy	Drama	0.0	1.0
192379	First Man	First Man is a movie and starring Pablo Schreiber, of the genre [MASK].	thriller	comedy	drama	tango	fiction	Drama	0.0	1.0
192389	Venom	Venom is a movie and starring Tom Hardy, of the genre [MASK].	venom	thriller	horror	batman	vampire	Action|Horror|Sci-Fi|Thriller	0.0	0.5
192399	Under Wraps	Under Wraps is a movie and starring Bill Fagerbakke, of the genre [MASK].	comedy	thriller	horror	noir	genre	Children|Comedy|Horror	0.3333333333333333	0.6666666666666666
1924	Plan 9 from Outer Space	Plan 9 from Outer Space is a movie and starring Bela Lugosi, of the genre [MASK].	superman	comedy	film	thriller	jazz	Horror|Sci-Fi	0.0	0.0
1925	Wings	Wings is a movie and starring Gary Cooper, of the genre [MASK].	batman	wings	thriller	superman	aviation	Action|Drama|Romance|War	0.0	0.0
192551	Mile 22	Mile 22 is a movie and starring John Malkovich, of the genre [MASK].	thriller	comedy	drama	film	horror	Action	0.0	0.0
192559	The House with a Clock in Its Walls	The House with a Clock in Its Walls is a movie and starring Cate Blanchett, of the genre [MASK].	comedy	drama	films	genre	horror	Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller	0.0	0.16666666666666666
1926	The Broadway Melody	The Broadway Melody is a movie and starring Bessie Love, of the genre [MASK].	vaudeville	romance	broadway	musicals	drama	Musical	0.0	0.0
192685	The Black Arrow	The Black Arrow is a movie and starring Janet Blair, of the genre [MASK].	thriller	horror	noir	vampire	fiction	Adventure	0.0	0.0
192715	A Stitch in Time	A Stitch in Time is a movie and starring Jerry Desmonde, of the genre [MASK].	comedy	superman	thriller	horror	batman	Comedy	1.0	1.0
192733	The Lighthorsemen	The Lighthorsemen is a movie and starring Gerard Kennedy, of the genre [MASK].	drama	comedy	fiction	thriller	genre	War	0.0	0.0
192753	Domino	Domino is a movie and starring Guy Pearce, of the genre [MASK].	domino	thriller	noir	genre	batman	Crime|Thriller	0.0	0.5
1928	Cimarron	Cimarron is a movie and starring Irene Dunne, of the genre [MASK].	drama	comedy	horror	thriller	noir	Drama|Western	0.5	0.5
192803	Bohemian Rhapsody	Bohemian Rhapsody is a movie and starring Tom Hollander, of the genre [MASK].	thriller	romance	cabaret	film	noir	Drama	0.0	0.0
192811	The White Dawn	The White Dawn is a movie and starring Louis Gossett Jr., of the genre [MASK].	noir	horror	drama	western	thriller	Adventure|Drama	0.0	0.5
192851	Alles is Liefde	Alles is Liefde is a movie and starring Carice van Houten, of the genre [MASK].	drama	comedy	film	comedies	romance	Comedy|Romance	0.0	1.0
1929	Grand Hotel	Grand Hotel is a movie and starring John Barrymore, of the genre [MASK].	thriller	noir	comedy	drama	suspense	Drama|Romance	0.0	0.5
192931	Jan Palach	Jan Palach is a movie and starring Alexander Dubček, of the genre [MASK].	comedy	drama	film	cinema	comedies	Drama	0.0	1.0
192997	Border	Border is a movie and starring Ann Petrén, of the genre [MASK].	thriller	drama	film	fiction	romance	Fantasy|Thriller	0.5	0.5
193	Showgirls	Showgirls is a movie and starring Elizabeth Berkley, of the genre [MASK].	drama	comedy	variety	genre	thriller	Drama	1.0	1.0
193089	The Bushido Blade	The Bushido Blade is a movie and starring James Earl Jones, of the genre [MASK].	manga	genre	sgt	drama	samurai	Action|Drama	0.0	0.5
1931	Mutiny on the Bounty	Mutiny on the Bounty is a movie and starring Clark Gable, of the genre [MASK].	genre	comedy	battleship	noir	pirates	Adventure|Drama	0.0	0.0
193133	Alien Siege	Alien Siege is a movie and starring Caroline Harris, of the genre [MASK].	horror	thriller	drama	alien	aliens	Sci-Fi	0.0	0.0
193175	Mowgli: Legend of the Jungle	Mowgli: Legend of the Jungle is a movie and starring Christian Bale, of the genre [MASK].	tarzan	thriller	manga	jungle	batman	Adventure|Drama	0.0	0.0
1932	The Great Ziegfeld	The Great Ziegfeld is a movie and starring Luise Rainer, of the genre [MASK].	comedy	drama	comedies	cabaret	film	Drama|Musical	0.0	0.5
193265	Why Men Don't Listen and Women Can't Read Maps	Why Men Don't Listen and Women Can't Read Maps is a movie and starring Thomas Kretschmann, of the genre [MASK].	thriller	comedy	fiction	novel	drama	Comedy	0.0	1.0
1933	The Life of Emile Zola	The Life of Emile Zola is a movie and starring Joseph Schildkraut, of the genre [MASK].	emile	fiction	novel	drama	detective	Drama	0.0	1.0
193361	Lansky	Lansky is a movie and starring Chris Marquette, of the genre [MASK].	thriller	comedy	batman	horror	drama	Crime|Drama	0.0	0.5
1934	You Can't Take It With You	You Can't Take It With You is a movie and starring James Stewart, of the genre [MASK].	thriller	batman	comedy	genre	horror	Comedy|Romance	0.0	0.5
193401	Son of Fury: The Story of Benjamin Blake	Son of Fury: The Story of Benjamin Blake is a movie and starring Gene Tierney, of the genre [MASK].	thriller	comedy	noir	batman	fiction	Action|Drama|Romance	0.0	0.0
193405	Peterloo	Peterloo is a movie and starring Karl Johnson, of the genre [MASK].	thriller	comedy	drama	fiction	horror	Drama	0.0	1.0
193449	Mid90s	Mid90s is a movie and starring Katherine Waterston, of the genre [MASK].	thriller	drama	comedy	horror	genre	Comedy|Drama	0.0	1.0
193455	Aniara	Aniara is a movie and starring Anneli Martini, of the genre [MASK].	drama	comedy	film	thriller	cinema	Sci-Fi	0.0	0.0
193477	Outlaw King	Outlaw King is a movie and starring Aaron Taylor-Johnson, of the genre [MASK].	outlaw	genre	thriller	outlaws	drama	Action|Drama|War	0.0	0.3333333333333333
1935	How Green Was My Valley	How Green Was My Valley is a movie and starring Mae Marsh, of the genre [MASK].	drama	noir	comedy	genre	variety	Drama|Musical|Romance	0.3333333333333333	0.3333333333333333
193589	Boy Erased	Boy Erased is a movie and starring Nicole Kidman, of the genre [MASK].	pop	drama	thriller	comedy	boy	Drama	0.0	1.0
193591	John Paul Jones	John Paul Jones is a movie and starring Eric Pohlmann, of the genre [MASK].	thriller	noir	horror	batman	comedy	Adventure	0.0	0.0
193593	The Happy Thieves	The Happy Thieves is a movie and starring Rita Hayworth, of the genre [MASK].	romance	drama	comedy	noir	thriller	Comedy|Crime|Drama	0.0	0.6666666666666666
193595	The Land of Steady Habits	The Land of Steady Habits is a movie and starring Connie Britton, of the genre [MASK].	comedy	genre	drama	thriller	fiction	Comedy|Drama	0.5	1.0
1936	Mrs. Miniver	Mrs. Miniver is a movie and starring Walter Pidgeon, of the genre [MASK].	drama	comedy	suspense	detective	romance	Drama|War	0.5	0.5
193647	The Girl in the Spider's Web	The Girl in the Spider's Web is a movie and starring Stephen Merchant, of the genre [MASK].	thriller	horror	noir	fiction	genre	Crime|Drama|Mystery|Thriller	0.25	0.25
193697	High Life	High Life is a movie and starring Robert Pattinson, of the genre [MASK].	thriller	comedy	horror	noir	drama	Drama|Horror|Mystery|Sci-Fi	0.0	0.5
1937	Going My Way	Going My Way is a movie and starring Jean Heather, of the genre [MASK].	thriller	comedy	drama	noir	romance	Comedy|Drama|Musical	0.0	0.6666666666666666
193749	Final Score	Final Score is a movie and starring Dave Bautista, of the genre [MASK].	thriller	genre	rap	batman	pop	Action	0.0	0.0
193761	Bel Canto	Bel Canto is a movie and starring Julianne Moore, of the genre [MASK].	comedy	drama	noir	opera	romance	Drama|Thriller	0.0	0.5
193779	We Have Always Lived in the Castle	We Have Always Lived in the Castle is a movie and starring Crispin Glover, of the genre [MASK].	genre	thriller	comedy	films	drama	Drama|Mystery|Thriller	0.0	0.6666666666666666
1938	The Lost Weekend	The Lost Weekend is a movie and starring Jane Wyman, of the genre [MASK].	horror	comedy	thriller	drama	fiction	Drama	0.0	1.0
193894	King of Thieves	King of Thieves is a movie and starring Jim Broadbent, of the genre [MASK].	batman	noir	thriller	outlaws	thief	Crime|Drama	0.0	0.0
193898	Life Itself	Life Itself is a movie and starring Antonio Banderas, of the genre [MASK].	cinema	tango	rock	pop	genre	Drama|Romance	0.0	0.0
1939	The Best Years of Our Lives	The Best Years of Our Lives is a movie and starring Blake Edwards, of the genre [MASK].	thriller	comedy	drama	genre	variety	Drama|War	0.0	0.5
193900	22 July	22 July is a movie and starring Anneke von der Lippe, of the genre [MASK].	drama	comedy	thriller	film	comedies	Drama	1.0	1.0
193944	The Ballad of Buster Scruggs	The Ballad of Buster Scruggs is a movie and starring Liam Neeson, of the genre [MASK].	thriller	batman	genre	outlaw	comedy	Comedy|Drama|Western	0.0	0.3333333333333333
193954	The Nutcracker and the Four Realms	The Nutcracker and the Four Realms is a movie and starring Mackenzie Foy, of the genre [MASK].	cinderella	fairies	fantasia	comedy	opera	Adventure|Children|Fantasy	0.0	0.0
193958	Creed II	Creed II is a movie and starring Sylvester Stallone, of the genre [MASK].	creed	thriller	batman	monk	horror	Drama	0.0	0.0
193982	Web of Passion	Web of Passion is a movie and starring Jean-Paul Belmondo, of the genre [MASK].	thriller	horror	fiction	comedy	romance	Drama	0.0	0.0
194	Smoke	Smoke is a movie and starring William Hurt, of the genre [MASK].	thriller	horror	drama	noir	comedy	Comedy|Drama	0.0	1.0
1940	Gentleman's Agreement	Gentleman's Agreement is a movie and starring John Newland, of the genre [MASK].	comedy	genre	drama	thriller	detective	Drama	0.0	1.0
194004	Halloween	Halloween is a movie and starring Judy Greer, of the genre [MASK].	halloween	horror	supernatural	batman	vampire	Horror	0.0	1.0
1941	Hamlet	Hamlet is a movie and starring Laurence Olivier, of the genre [MASK].	hamlet	theatre	shakespeare	drama	tragedy	Drama	0.0	1.0
194196	Song of Russia	Song of Russia is a movie and starring Joan Lorring, of the genre [MASK].	romance	opera	jazz	drama	tango	Drama|Romance|War	0.3333333333333333	0.6666666666666666
1942	All the King's Men	All the King's Men is a movie and starring Joanne Dru, of the genre [MASK].	comedy	drama	noir	genre	romance	Drama	0.0	1.0
194200	Hell Fest	Hell Fest is a movie and starring Tony Todd, of the genre [MASK].	horror	thriller	noir	genre	batman	Horror	1.0	1.0
194218	Vicky the Viking	"Vicky the Viking is a movie and starring Michael ""Bully"" Herbig, of the genre [MASK]."	troll	comedy	batman	viking	vampire	Action|Adventure|Children|Comedy	0.0	0.25
194220	Vicky and the Treasure of the Gods	Vicky and the Treasure of the Gods is a movie and starring Günther Kaufmann, of the genre [MASK].	comedy	dracula	noir	thriller	horror	Action|Adventure|Children|Comedy	0.25	0.25
194222	Der Wixxer	Der Wixxer is a movie and starring Eva Ebner, of the genre [MASK].	drama	comedy	comedies	romance	thriller	Comedy|Crime	0.0	0.5
1943	The Greatest Show on Earth	The Greatest Show on Earth is a movie and starring Gloria Grahame, of the genre [MASK].	comedy	pop	variety	cabaret	folk	Drama	0.0	0.0
194312	Private Life	Private Life is a movie and starring Paul Giamatti, of the genre [MASK].	thriller	comedy	drama	cop	film	Comedy|Drama	0.0	1.0
194348	Can You Ever Forgive Me?	Can You Ever Forgive Me? is a movie and starring Julie Ann Emery, of the genre [MASK].	thriller	drama	comedy	horror	romance	Comedy|Crime|Drama	0.0	0.6666666666666666
194388	Gamera: Guardian of the Universe	Gamera: Guardian of the Universe is a movie and starring Tsuyoshi Ihara, of the genre [MASK].	manga	anime	rpg	gundam	game	Action|Adventure|Drama|Fantasy|Sci-Fi|Thriller	0.0	0.0
194396	Overlord	Overlord is a movie and starring John Magaro, of the genre [MASK].	noir	thriller	horror	batman	vampire	Action|Horror|Sci-Fi|Thriller|War	0.0	0.4
1944	From Here to Eternity	From Here to Eternity is a movie and starring Robert J. Wilke, of the genre [MASK].	horror	thriller	noir	drama	comedy	Drama|Romance|War	0.0	0.3333333333333333
194400	Widows	Widows is a movie and starring Liam Neeson, of the genre [MASK].	thriller	batman	romance	horror	vampire	Crime|Drama|Thriller	0.3333333333333333	0.3333333333333333
194448	Green Book	Green Book is a movie and starring Mahershala Ali, of the genre [MASK].	drama	thriller	film	films	bollywood	Comedy|Drama	0.5	0.5
194450	Her Smell	Her Smell is a movie and starring Dan Stevens, of the genre [MASK].	thriller	horror	drama	noir	fiction	Drama	0.0	1.0
1945	On the Waterfront	On the Waterfront is a movie and starring Marlon Brando, of the genre [MASK].	drama	comedy	noir	thriller	film	Crime|Drama	0.5	0.5
