ID	__name__	probes_5	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
1695	Artemisia	Artemisia is a movie and starring Valentina Cervi and directed by Agnès Merlet and produced by Leo Pescarolo and screenwriter Agnès Merlet and music by Krishna Levy, of the genre [MASK].	opera	genre	comedy	film	drama	Drama	0.0	1.0
1696	Bent	Bent is a movie and starring Rachel Weisz and directed by Sean Mathias and produced by Martin Sherman and screenwriter Martin Sherman and music by Philip Glass, of the genre [MASK].	films	trilogy	film	genre	soundtrack	Drama|War	0.0	0.0
169692	Tom of Finland	Tom of Finland is a movie and starring Lauri Tilkanen and directed by Dome Karukoski and produced by Miia Haavisto and screenwriter Aleksi Bardy and music by Lasse Enersen, of the genre [MASK].	drama	film	comedy	genre	films	Drama	1.0	1.0
169842	The Shack	The Shack is a movie and starring Sam Worthington and directed by Stuart Hazeldine and produced by Gil Netter and screenwriter Destin Daniel Cretton and music by Aaron Zigman, of the genre [MASK].	genre	films	trilogy	film	music	Drama|Fantasy	0.0	0.0
1699	The Butcher Boy	The Butcher Boy is a movie and starring Fiona Shaw and directed by Neil Jordan and produced by Redmond Morris and screenwriter Neil Jordan and music by Elliot Goldenthal, of the genre [MASK].	film	trilogy	batman	opera	jazz	Comedy|Drama	0.0	0.0
169948	Demain tout commence	Demain tout commence is a movie and starring Omar Sy and directed by Hugo Gélin and produced by Philippe Rousselet and screenwriter Jean-André Yerlès and music by Rob Simonsen, of the genre [MASK].	genre	films	film	music	cinema	Comedy|Drama	0.0	0.0
169952	Carry On Regardless	Carry On Regardless is a movie and starring Freddie Mills and directed by Ralph Thomas and produced by Peter Rogers and screenwriter Norman Hudis and music by Edmund Crispin, of the genre [MASK].	folk	variety	opera	films	standards	Comedy	0.0	0.0
169982	Power Rangers	Power Rangers is a movie and starring Bill Hader and directed by Dean Israelite and produced by Wyck Godfrey and screenwriter John Gatins and music by Brian Tyler, of the genre [MASK].	genre	films	variety	trilogy	group	Action|Adventure|Sci-Fi	0.0	0.0
169984	Alien: Covenant	Alien: Covenant is a movie and starring Billy Crudup and directed by Ridley Scott and produced by Ridley Scott and screenwriter John Logan and music by Jed Kurzel, of the genre [MASK].	trilogy	alien	genre	aliens	film	Action|Horror|Sci-Fi|Thriller	0.0	0.0
17	Sense and Sensibility	Sense and Sensibility is a movie and starring Hugh Laurie and directed by Ang Lee and produced by Sydney Pollack and screenwriter Emma Thompson and music by Patrick Doyle, of the genre [MASK].	genre	variety	film	opera	films	Drama|Romance	0.0	0.0
170026	Django	Django is a movie and starring Àlex Brendemühl and directed by Étienne Comar and produced by Olivier Delbosc and screenwriter Alexis Salatko and music by Warren Ellis, of the genre [MASK].	genre	jazz	trilogy	film	films	Drama	0.0	0.0
170058	Almost Angels	Almost Angels is a movie and starring Hans Christian and directed by Steve Previn and produced by Walt Disney and screenwriter Vernon Harris and music by Heinz Schreiter, of the genre [MASK].	opera	pop	film	fantasia	jazz	(no genres listed)	0.0	0.0
1701	Deconstructing Harry	Deconstructing Harry is a movie and starring Woody Allen and directed by Woody Allen and produced by Letty Aronson and screenwriter Woody Allen and music by Johnny Green, of the genre [MASK].	variety	films	himself	standards	folk	Comedy|Drama	0.0	0.0
170113	The Yellow Rolls-Royce	The Yellow Rolls-Royce is a movie and starring Ingrid Bergman and directed by Anthony Asquith and produced by Anatole de Grunwald and screenwriter Terence Rattigan and music by Riz Ortolani, of the genre [MASK].	film	films	opera	trilogy	genre	Comedy|Drama|Romance	0.0	0.0
170121	The Scapegoat	The Scapegoat is a movie and starring Bette Davis and directed by Robert Hamer and produced by Michael Balcon and screenwriter Robert Hamer and music by Bronisław Kaper, of the genre [MASK].	opera	genre	film	films	score	Crime|Drama|Thriller	0.0	0.0
170137	John and Julie	John and Julie is a movie and starring Moira Lister and directed by William Fairchild and produced by Herbert Mason and screenwriter William Fairchild and music by Phil Green, of the genre [MASK].	variety	comedy	films	trio	film	Children|Comedy	0.0	0.5
170161	The Choirboys	The Choirboys is a movie and starring James Woods and directed by Robert Aldrich and produced by Merv Adelson and screenwriter Joseph Wambaugh and music by Frank De Vol, of the genre [MASK].	films	genre	variety	film	standards	Comedy|Crime|Drama	0.0	0.0
170193	Brink!	Brink! is a movie and starring Fabiola da Silva and directed by Greg Beeman and produced by Bernadette Caulfield and screenwriter Jeffrey Alan Schechter and music by J. Peter Robinson, of the genre [MASK].	fantasia	soundtrack	genre	music	opera	Drama	0.0	0.0
1702	Flubber	Flubber is a movie and starring Robin Williams and directed by Les Mayfield and produced by John Hughes and screenwriter John Hughes and music by Danny Elfman, of the genre [MASK].	genre	variety	comedy	films	standards	Children|Comedy|Fantasy	0.0	0.3333333333333333
170285	Inspector Gadget 2	Inspector Gadget 2 is a movie and starring Elaine Hendrix and directed by Alex Zamm and produced by Roger Birnbaum and screenwriter Andy Heyward and music by Aaron Zigman, of the genre [MASK].	batman	sgt	films	score	genre	Action|Adventure|Children|Comedy	0.0	0.0
170311	Ali and Nino	Ali and Nino is a movie and starring María Valverde and directed by Asif Kapadia and produced by Leyla Aliyeva and screenwriter Christopher Hampton and music by Dario Marianelli, of the genre [MASK].	genre	drama	music	opera	films	Drama|Romance	0.0	0.5
170361	Sami Blood	Sami Blood is a movie and starring Malin Crépin and directed by Amanda Kernell and produced by Lars Lindström and screenwriter Amanda Kernell and music by Kristian Eidnes Andersen, of the genre [MASK].	genre	music	film	films	trilogy	Drama	0.0	0.0
1704	Good Will Hunting	Good Will Hunting is a movie and starring Robin Williams and directed by Gus Van Sant and produced by Lawrence Bender and screenwriter Matt Damon and music by Danny Elfman, of the genre [MASK].	genre	batman	fantasia	trilogy	film	Drama|Romance	0.0	0.0
170401	Table 19	Table 19 is a movie and starring Stephen Merchant and directed by Jeffrey Blitz and produced by Dan Cohen and screenwriter Jay Duplass and music by John Swihart, of the genre [MASK].	comedy	genre	thriller	film	trilogy	Comedy|Drama	0.5	0.5
170403	Going in Style	Going in Style is a movie and starring Morgan Freeman and directed by Zach Braff and produced by Donald De Line and screenwriter Theodore Melfi and music by Rob Simonsen, of the genre [MASK].	films	trilogy	group	genre	itself	Comedy	0.0	0.0
170409	Island in the Sky	Island in the Sky is a movie and starring Mike Connors and directed by William A. Wellman and produced by John Wayne and screenwriter Ernest K. Gann and music by Emil Newman, of the genre [MASK].	genre	standards	films	opera	variety	Adventure|Drama	0.0	0.0
170433	Hercules	Hercules is a movie and starring Claudio Cassinelli and directed by Luigi Cozzi and produced by Menahem Golan and screenwriter Luigi Cozzi and music by Pino Donaggio, of the genre [MASK].	hercules	comedy	opera	genre	drama	Action|Fantasy	0.0	0.0
170485	O Kadhal Kanmani	O Kadhal Kanmani is a movie and starring Dulquer Salmaan and directed by Mani Ratnam and produced by Mani Ratnam and screenwriter Mani Ratnam and music by A. R. Rahman, of the genre [MASK].	genre	music	films	film	variety	Children|Drama|Romance	0.0	0.0
170499	Swashbuckler	Swashbuckler is a movie and starring Anjelica Huston and directed by James Goldstone and produced by Elliott Kastner and screenwriter Paul Wheeler and music by John Addison, of the genre [MASK].	genre	films	trilogy	standards	film	Action|Adventure|Comedy	0.0	0.0
170517	Eating Out: All You Can Eat	Eating Out: All You Can Eat is a movie and starring Sumalee Montano and directed by Glenn Gaylord and produced by Michelle Ehlen and screenwriter Q. Allan Brocka and music by Meiro Stamm, of the genre [MASK].	genre	trio	film	films	group	Comedy	0.0	0.0
170537	Vengeance: A Love Story	Vengeance: A Love Story is a movie and starring Don Johnson and directed by Johnny Martin and produced by Nicolas Cage and screenwriter John Mankiewicz and music by Frederik Wiedmann, of the genre [MASK].	thriller	score	trilogy	tango	vengeance	Thriller	1.0	1.0
170551	The Quiet Family	The Quiet Family is a movie and starring Song Kang-ho and directed by Kim Ji-woon and produced by Lee Eun and screenwriter Kim Ji-woon and music by Jo Yeong-wook, of the genre [MASK].	genre	drama	variety	family	film	Comedy	0.0	0.0
170563	Caprice	Caprice is a movie and starring Virginie Efira and directed by Emmanuel Mouret and produced by Frédéric Niedermayer and screenwriter Emmanuel Mouret and music by Giovanni Mirabassi, of the genre [MASK].	opera	genre	film	comedy	films	Comedy|Romance	0.0	0.5
170583	The Birds II: Land's End	The Birds II: Land's End is a movie and starring Tippi Hedren and directed by Rick Rosenthal and produced by Ted Kurdyla and screenwriter Daphne du Maurier and music by Ron Ramin, of the genre [MASK].	genre	variety	trilogy	films	jazz	Horror	0.0	0.0
170697	Gifted	Gifted is a movie and starring Lindsay Duncan and directed by Marc Webb and produced by Andy Cohen and screenwriter Tom Flynn and music by Rob Simonsen, of the genre [MASK].	genre	trilogy	thriller	variety	pop	Drama	0.0	0.0
1707	Home Alone 3	Home Alone 3 is a movie and starring Scarlett Johansson and directed by Raja Gosnell and produced by John Hughes and screenwriter John Hughes and music by Nick Glennie-Smith, of the genre [MASK].	genre	trilogy	thriller	films	film	Children|Comedy	0.0	0.0
170733	24	24 is a movie and starring Saravana Kumar and directed by Vikram Kumar and produced by Saravana Kumar and screenwriter Vikram Kumar and music by A. R. Rahman, of the genre [MASK].	music	rahman	genre	film	films	Action|Sci-Fi|Thriller	0.0	0.0
170751	Aftermath	Aftermath is a movie and starring Hannah Ware and directed by Elliott Lester and produced by Darren Aronofsky and screenwriter Javier Gullón and music by Cliff Eidelman, of the genre [MASK].	genre	trilogy	films	film	soundtrack	Drama|Thriller	0.0	0.0
170813	Baywatch	Baywatch is a movie and starring Zac Efron and directed by Seth Gordon and produced by Beau Flynn and screenwriter Douglas Schwartz and music by Christopher Lennertz, of the genre [MASK].	trilogy	genre	films	variety	film	Action|Comedy	0.0	0.0
170817	Snatched	Snatched is a movie and starring Randall Park and directed by Jonathan Levine and produced by Paul Feig and screenwriter Katie Dippold and music by Theodore Shapiro, of the genre [MASK].	opera	film	trio	variety	genre	Action|Comedy	0.0	0.0
170827	The Mummy	The Mummy is a movie and starring Russell Crowe and directed by Alex Kurtzman and produced by Alex Kurtzman and screenwriter David Koepp and music by Brian Tyler, of the genre [MASK].	films	trilogy	genre	film	score	Action|Adventure|Fantasy|Horror|Thriller	0.0	0.0
170875	The Fate of the Furious	The Fate of the Furious is a movie and starring Dwayne Johnson and directed by F. Gary Gray and produced by Neal H. Moritz and screenwriter Chris Morgan and music by Brian Tyler, of the genre [MASK].	genre	films	trilogy	film	score	Action|Crime|Drama|Thriller	0.0	0.0
170975	The Ten Lives of Titanic the Cat	The Ten Lives of Titanic the Cat is a movie and starring Sossen Krohg and directed by Grethe Bøe-Waal and produced by Cornelia Boysen and screenwriter Axel Hellstenius and music by Øistein Boassen, of the genre [MASK].	film	genre	comedy	films	drama	Action|Children|Drama|Mystery|Thriller	0.0	0.2
170977	The Last Joint Venture	The Last Joint Venture is a movie and starring Thomas Bo Larsen and directed by Ulrik Imtiaz Rolfsen and produced by Synnøve Hørsdal and screenwriter Mette Marit Bølstad and music by Knut Reiersrud, of the genre [MASK].	genre	film	films	music	group	Comedy|Crime|Drama|Mystery	0.0	0.0
171	Jeffrey	Jeffrey is a movie and starring Christine Baranski and directed by Christopher Ashley and produced by Paul Rudnick and screenwriter Paul Rudnick and music by Stephen Endelman, of the genre [MASK].	soundtrack	fantasia	music	soundtracks	score	Comedy|Drama	0.0	0.0
171007	The Book of Henry	The Book of Henry is a movie and starring Naomi Watts and directed by Colin Trevorrow and produced by Jenette Kahn and screenwriter Gregg Hurwitz and music by Michael Giacchino, of the genre [MASK].	trilogy	films	genre	film	opera	Drama	0.0	0.0
171019	Stand Up and Be Counted	Stand Up and Be Counted is a movie and starring Jacqueline Bisset and directed by Jackie Cooper and produced by M. J. Frankovich and screenwriter Bernard Slade and music by Ernie Wilkins, of the genre [MASK].	standards	group	genre	variety	music	Comedy|Drama	0.0	0.0
171073	Four of the Apocalypse	Four of the Apocalypse is a movie and starring Donald O'Brien and directed by Lucio Fulci and produced by Edmondo Amati and screenwriter Ennio de Concini and music by Franco Bixio, of the genre [MASK].	films	film	trilogy	genre	comedy	Action|Western	0.0	0.0
1711	Midnight in the Garden of Good and Evil	Midnight in the Garden of Good and Evil is a movie and starring Kevin Spacey and directed by Clint Eastwood and produced by Clint Eastwood and screenwriter John Berendt and music by Lennie Niehaus, of the genre [MASK].	score	trilogy	film	genre	fantasia	Crime|Drama|Mystery	0.0	0.0
171161	Heavy Traffic	Heavy Traffic is a movie and starring Beverly Hope Atkinson and directed by Ralph Bakshi and produced by Samuel Z. Arkoff and screenwriter Ralph Bakshi and music by Ed Bogas, of the genre [MASK].	genre	films	comedy	variety	film	Animation|Comedy|Drama	0.0	0.3333333333333333
171197	Lady in the Dark	Lady in the Dark is a movie and starring Mary Philips and directed by Mitchell Leisen and produced by Buddy DeSylva and screenwriter Albert Hackett and music by Robert E. Dolan, of the genre [MASK].	standards	films	genre	variety	film	Drama|Romance	0.0	0.0
171219	Mars et Avril	Mars et Avril is a movie and starring Gabriel Gascon and directed by Martin Villeneuve and produced by Anne-Marie Gélinas and screenwriter Martin Villeneuve and music by Benoît Charest, of the genre [MASK].	genre	comedy	mars	film	music	Drama|Sci-Fi	0.0	0.0
1713	Mouse Hunt	Mouse Hunt is a movie and starring Christopher Walken and directed by Gore Verbinski and produced by Bruce Cohen and screenwriter Adam Rifkin and music by Alan Silvestri, of the genre [MASK].	batman	fantasia	noir	genre	film	Children|Comedy	0.0	0.0
171341	The Yellow Birds	The Yellow Birds is a movie and starring Aylin Tezel and directed by Alexandre Moors and produced by Courtney Solomon and screenwriter David Lowery and music by Adam Wiltzie, of the genre [MASK].	genre	opera	film	films	trilogy	Drama|War	0.0	0.0
171361	Godspell	Godspell is a movie and starring Victor Garber and directed by David Greene and produced by Edgar Lansbury and screenwriter David Greene and music by Stephen Schwartz, of the genre [MASK].	trilogy	genre	films	opera	film	Children	0.0	0.0
171461	Revenge of the Creature	Revenge of the Creature is a movie and starring Clint Eastwood and directed by Jack Arnold and produced by William Alland and screenwriter William Alland and music by Herman Stein, of the genre [MASK].	genre	films	film	trilogy	opera	Horror|Sci-Fi	0.0	0.0
171601	Stratton	Stratton is a movie and starring Tom Felton and directed by Simon West and produced by Matthew Jenkins and screenwriter Duncan Falconer and music by Nathaniel Mechaly, of the genre [MASK].	genre	opera	trilogy	variety	films	Action|Thriller	0.0	0.0
171611	Baahubali 2: The Conclusion	Baahubali 2: The Conclusion is a movie and starring Tamannaah and directed by S. S. Rajamouli and produced by Prasad Devineni and screenwriter K. V. Vijayendra Prasad and music by M. M. Keeravani, of the genre [MASK].	genre	films	film	music	movies	Action|Adventure|War	0.0	0.0
171689	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	Norman: The Moderate Rise and Tragic Fall of a New York Fixer is a movie and starring Steve Buscemi and directed by Joseph Cedar and produced by Oren Moverman and screenwriter Joseph Cedar and music by Jun Miyake, of the genre [MASK].	films	variety	genre	film	music	Drama|Thriller	0.0	0.0
1717	Scream 2	Scream 2 is a movie and starring Matthew Lillard and directed by Wes Craven and produced by Wes Craven and screenwriter Kevin Williamson and music by Marco Beltrami, of the genre [MASK].	scream	genre	trilogy	film	horror	Comedy|Horror|Mystery|Thriller	0.0	0.25
171737	Kabhi Alvida Naa Kehna	Kabhi Alvida Naa Kehna is a movie and starring Shah Rukh Khan and directed by Karan Johar and produced by Karan Johar and screenwriter Karan Johar and music by Shankar Mahadevan, of the genre [MASK].	music	genre	films	film	bollywood	Drama|Romance	0.0	0.0
171751	Munna Bhai M.B.B.S.	Munna Bhai M.B.B.S. is a movie and starring Sunil Dutt and directed by Rajkumar Hirani and produced by Vidhu Vinod Chopra and screenwriter Vidhu Vinod Chopra and music by Anu Malik, of the genre [MASK].	genre	music	films	film	bollywood	Comedy	0.0	0.0
171759	The Beguiled	The Beguiled is a movie and starring Nicole Kidman and directed by Sofia Coppola and produced by Sofia Coppola and screenwriter Sofia Coppola and music by Phoenix, of the genre [MASK].	phoenix	music	group	genre	pulse	Drama|Thriller|Western	0.0	0.0
171763	Baby Driver	Baby Driver is a movie and starring Jamie Foxx and directed by Edgar Wright and produced by Tim Bevan and screenwriter Edgar Wright and music by Steven Price, of the genre [MASK].	genre	soundtrack	music	films	trilogy	Action|Crime|Thriller	0.0	0.0
171765	Okja	Okja is a movie and starring Jake Gyllenhaal and directed by Bong Joon-ho and produced by Dede Gardner and screenwriter Bong Joon-ho and music by Jung Jae-il, of the genre [MASK].	genre	drama	music	group	variety	Action|Adventure|Drama|Sci-Fi	0.0	0.25
171773	Desmundo	Desmundo is a movie and starring Simone Spoladore and directed by Alain Fresnot and produced by Alain Fresnot and screenwriter Anna Muylaert and music by John Neschling, of the genre [MASK].	genre	films	film	cinema	trilogy	Drama|Romance	0.0	0.0
1719	The Sweet Hereafter	The Sweet Hereafter is a movie and starring Sarah Polley and directed by Atom Egoyan and produced by Atom Egoyan and screenwriter Atom Egoyan and music by Mychael Danna, of the genre [MASK].	films	film	genre	music	variety	Drama	0.0	0.0
172	Johnny Mnemonic	Johnny Mnemonic is a movie and starring Keanu Reeves and directed by Robert Longo and produced by Don Carmody and screenwriter William Gibson and music by Mychael Danna, of the genre [MASK].	genre	films	film	himself	variety	Action|Sci-Fi|Thriller	0.0	0.0
172055	Ramona	Ramona is a movie and starring Jane Darwell and directed by Henry King and produced by John Stone and screenwriter Sonya Levien and music by Alfred Newman, of the genre [MASK].	opera	genre	noir	film	variety	Drama|Romance	0.0	0.0
1721	Titanic	Titanic is a movie and starring James Cameron and directed by James Cameron and produced by James Cameron and screenwriter James Cameron and music by James Horner, of the genre [MASK].	titanic	trilogy	genre	films	film	Drama|Romance	0.0	0.0
172151	The Shocking Miss Pilgrim	The Shocking Miss Pilgrim is a movie and starring Betty Grable and directed by George Seaton and produced by William Perlberg and screenwriter Frederica Sagor Maas and music by Alfred Newman, of the genre [MASK].	genre	films	opera	film	variety	Comedy|Romance	0.0	0.0
1722	Tomorrow Never Dies	Tomorrow Never Dies is a movie and starring Gerard Butler and directed by Roger Spottiswoode and produced by Barbara Broccoli and screenwriter Bruce Feirstein and music by David Arnold, of the genre [MASK].	genre	films	comedy	variety	trilogy	Action|Adventure|Thriller	0.0	0.0
172545	Demons of War	Demons of War is a movie and starring Zbigniew Zamachowski and directed by Władysław Pasikowski and produced by Dariusz Jabłoński and screenwriter Władysław Pasikowski and music by Marcin Pospieszalski, of the genre [MASK].	drama	film	opera	genre	comedy	Drama|War	0.5	0.5
1726	The Postman	The Postman is a movie and starring Kevin Costner and directed by Kevin Costner and produced by Kevin Costner and screenwriter Eric Roth and music by James Newton Howard, of the genre [MASK].	batman	comedy	genre	film	thriller	Action|Adventure|Drama|Sci-Fi	0.0	0.0
172625	Swallowtail	Swallowtail is a movie and starring Tadanobu Asano and directed by Shunji Iwai and produced by Shin'ya Kawai and screenwriter Shunji Iwai and music by Takeshi Kobayashi, of the genre [MASK].	genre	group	music	variety	films	Crime|Drama	0.0	0.0
172649	Adopte un veuf	Adopte un veuf is a movie and starring Nathalie Roussel and directed by François Desagnat and produced by Jérôme Corcos and screenwriter François Desagnat and music by Fabien Cahen, of the genre [MASK].	genre	comedy	film	films	drama	Comedy	0.0	1.0
1727	The Horse Whisperer	The Horse Whisperer is a movie and starring Robert Redford and directed by Robert Redford and produced by Patrick Markey and screenwriter Richard LaGravenese and music by Thomas Newman, of the genre [MASK].	opera	genre	films	film	variety	Drama|Romance	0.0	0.0
1728	The Winter Guest	The Winter Guest is a movie and starring Alan Rickman and directed by Alan Rickman and produced by Edward R. Pressman and screenwriter Alan Rickman and music by Michael Kamen, of the genre [MASK].	batman	genre	film	films	noir	Drama	0.0	0.0
172803	The Midwife	The Midwife is a movie and starring Mylène Demongeot and directed by Martin Provost and produced by Olivier Delbosc and screenwriter Martin Provost and music by Grégoire Hetzel, of the genre [MASK].	genre	films	film	cinema	direction	Comedy|Drama	0.0	0.0
1729	Jackie Brown	Jackie Brown is a movie and starring Quentin Tarantino and directed by Quentin Tarantino and produced by Elmore Leonard and screenwriter Quentin Tarantino and music by Bobby Womack, of the genre [MASK].	genre	films	variety	film	trilogy	Crime|Drama|Thriller	0.0	0.0
172967	She Shoulda Said No!	She Shoulda Said No! is a movie and starring Jack Elam and directed by Sam Newfield and produced by Kroger Babb and screenwriter Arthur Hoerl and music by Raoul Kraushaar, of the genre [MASK].	films	film	genre	trio	standards	Drama	0.0	0.0
173	Judge Dredd	Judge Dredd is a movie and starring Jürgen Prochnow and directed by Danny Cannon and produced by Andrew G. Vajna and screenwriter Michael De Luca and music by Alan Silvestri, of the genre [MASK].	genre	trilogy	score	films	film	Action|Crime|Sci-Fi	0.0	0.0
1730	Kundun	Kundun is a movie and starring Tencho Gyatso and directed by Martin Scorsese and produced by Melissa Mathison and screenwriter Melissa Mathison and music by Philip Glass, of the genre [MASK].	genre	music	films	opera	trilogy	Drama	0.0	0.0
173021	The Amazing Colossal Man	The Amazing Colossal Man is a movie and starring Cathy Downs and directed by Bert Ira Gordon and produced by Samuel Z. Arkoff and screenwriter Bert Ira Gordon and music by Albert Glasser, of the genre [MASK].	comedy	films	variety	genre	film	Sci-Fi	0.0	0.0
173027	Hercules Unchained	Hercules Unchained is a movie and starring Primo Carnera and directed by Pietro Francisci and produced by Bruno Vailati and screenwriter Pietro Francisci and music by Enzo Masetti, of the genre [MASK].	hercules	comedy	opera	trilogy	genre	Action|Fantasy|Sci-Fi	0.0	0.0
173035	The Eye Creatures	The Eye Creatures is a movie and starring John Ashley and directed by Larry Buchanan and produced by Larry Buchanan and screenwriter Paul W. Fairman and music by Les Baxter, of the genre [MASK].	films	genre	noir	trio	film	Horror|Sci-Fi	0.0	0.0
173053	Girls Town	Girls Town is a movie and starring Mel Tormé and directed by Charles F. Haas and produced by Albert Zugsmith and screenwriter Robert Hardy Andrews and music by Van Alexander, of the genre [MASK].	standards	genre	variety	films	folk	Drama	0.0	0.0
173079	Santo vs. las Mujeres Vampiro	Santo vs. las Mujeres Vampiro is a movie and starring El Santo and directed by Alfonso Corona Blake and produced by Alberto López and screenwriter Fernando Osés and music by Raúl Lavista, of the genre [MASK].	genre	tango	film	films	music	Action	0.0	0.0
173089	The She-Creature	The She-Creature is a movie and starring Frieda Inescort and directed by Edward L. Cahn and produced by Alex Gordon and screenwriter Lou Rusoff and music by Ronald Stein, of the genre [MASK].	genre	films	film	opera	trilogy	Fantasy|Horror|Romance	0.0	0.0
1731	Mr. Magoo	Mr. Magoo is a movie and starring Leslie Nielsen and directed by Stanley Tong and produced by Ben Myron and screenwriter Pat Proft and music by Michael Tavera, of the genre [MASK].	variety	fantasia	pop	standards	music	Comedy	0.0	0.0
173129	Horrors of Spider Island	Horrors of Spider Island is a movie and starring Rainer Brandt and directed by Wolf C. Hartwig and produced by Wolf C. Hartwig and screenwriter Fritz Böttger and music by Tony Crombie, of the genre [MASK].	genre	films	film	opera	trilogy	Horror	0.0	0.0
173145	War for the Planet of the Apes	War for the Planet of the Apes is a movie and starring Sara Canning and directed by Matt Reeves and produced by Peter Chernin and screenwriter Mark Bomback and music by Michael Giacchino, of the genre [MASK].	trilogy	films	genre	film	variety	Action|Adventure|Drama|Sci-Fi	0.0	0.0
1732	The Big Lebowski	The Big Lebowski is a movie and starring Flea and directed by Joel Coen and produced by Coen brothers and screenwriter Joel Coen and music by Carter Burwell, of the genre [MASK].	films	variety	genre	comedy	film	Comedy|Crime	0.0	0.5
173203	How to Talk to Girls at Parties	How to Talk to Girls at Parties is a movie and starring Nicole Kidman and directed by John Cameron Mitchell and produced by Iain Canning and screenwriter John Cameron Mitchell and music by Nico Muhly, of the genre [MASK].	pop	genre	music	soundtrack	thriller	Comedy|Romance|Sci-Fi	0.0	0.0
173207	Tehran Taboo	Tehran Taboo is a movie and starring Aida Loos and directed by Ali Soozandeh and produced by Antonin Svoboda and screenwriter Ali Soozandeh and music by Ali N. Aşkın, of the genre [MASK].	music	tango	pop	film	opera	(no genres listed)	0.0	0.0
173209	War Machine	War Machine is a movie and starring Meg Tilly and directed by David Michôd and produced by Brad Pitt and screenwriter David Michôd and music by Nick Cave, of the genre [MASK].	genre	trilogy	films	film	rock	Comedy|Drama|War	0.0	0.0
173249	The Prisoner of Second Avenue	The Prisoner of Second Avenue is a movie and starring Anne Bancroft and directed by Melvin Frank and produced by Melvin Frank and screenwriter Neil Simon and music by Marvin Hamlisch, of the genre [MASK].	noir	films	film	opera	variety	Comedy	0.0	0.0
173291	Valérian and the City of a Thousand Planets	Valérian and the City of a Thousand Planets is a movie and starring Rutger Hauer and directed by Luc Besson and produced by Luc Besson and screenwriter Luc Besson and music by Alexandre Desplat, of the genre [MASK].	genre	film	films	trilogy	opera	Action|Adventure|Sci-Fi	0.0	0.0
173367	Kaos	Kaos is a movie and starring Margarita Lozano and directed by Paolo Taviani and produced by Giuliani G. De Negri and screenwriter Luigi Pirandello and music by Nicola Piovani, of the genre [MASK].	opera	comedy	genre	tango	film	Comedy|Drama|Fantasy|Mystery|Romance	0.0	0.2
1734	Ma vie en rose	Ma vie en rose is a movie and starring Michèle Laroque and directed by Alain Berliner and produced by Carole Scotta and screenwriter Alain Berliner and music by Dominique Dalcan, of the genre [MASK].	genre	cinema	film	films	music	Comedy|Drama	0.0	0.0
173435	Perhaps Love	Perhaps Love is a movie and starring Li Na and directed by Peter Chan and produced by Peter Chan and screenwriter Raymond To and music by Peter Kam, of the genre [MASK].	genre	[UNK]	drama	music	film	Drama|Romance	0.0	0.5
173445	Notte prima degli esami	Notte prima degli esami is a movie and starring Chiara Mastalli and directed by Fausto Brizzi and produced by Fulvio Lucisano and screenwriter Fausto Brizzi and music by Bruno Zambrini, of the genre [MASK].	genre	film	films	opera	comedy	Comedy	0.0	1.0
173469	The Umbrella Coup	The Umbrella Coup is a movie and starring Gert Fröbe and directed by Gérard Oury and produced by Alain Poiré and screenwriter Gérard Oury and music by Vladimir Cosma, of the genre [MASK].	comedy	film	drama	cinema	films	Comedy	1.0	1.0
1735	Great Expectations	Great Expectations is a movie and starring Gwyneth Paltrow and directed by Alfonso Cuarón and produced by Art Linson and screenwriter Mitch Glazer and music by Patrick Doyle, of the genre [MASK].	genre	films	trilogy	variety	opera	Drama|Romance	0.0	0.0
173627	Der Schuh des Manitu	"Der Schuh des Manitu is a movie and starring Christian Tramitz and directed by Michael ""Bully"" Herbig and produced by Michael ""Bully"" Herbig and screenwriter Michael ""Bully"" Herbig and music by Ralf Wengenmayr, of the genre [MASK]."	film	comedy	genre	trilogy	films	Comedy|Western	0.0	0.5
173693	One Way	One Way is a movie and starring Jim Boeven and directed by Reto Salimbeni and produced by Til Schweiger and screenwriter Reto Salimbeni and music by Stefan Hansen, of the genre [MASK].	film	genre	films	music	opera	Crime|Mystery|Thriller	0.0	0.0
173727	Anna Karenina	Anna Karenina is a movie and starring Therese Giehse and directed by Julien Duvivier and produced by Alexander Korda and screenwriter Leo Tolstoy and music by Constant Lambert, of the genre [MASK].	genre	opera	film	trilogy	films	Drama|Romance	0.0	0.0
173729	Killing for Love	Killing for Love is a movie and starring Imogen Poots and directed by Karin Steinberger and produced by Albert Kitzler and screenwriter Karin Steinberger and music by Michele Gentile, of the genre [MASK].	tango	film	comedy	genre	opera	Documentary	0.0	0.0
173855	Sinbad the Sailor	Sinbad the Sailor is a movie and starring Walter Slezak and directed by Richard Wallace and produced by Stephen Ames and screenwriter Derek Twist and music by Roy Webb, of the genre [MASK].	genre	standards	variety	films	opera	Adventure	0.0	0.0
173937	The Tamarind Seed	The Tamarind Seed is a movie and starring Julie Andrews and directed by Blake Edwards and produced by Evelyn Anthony and screenwriter Evelyn Anthony and music by John Barry, of the genre [MASK].	variety	standards	jazz	opera	films	Drama|Romance	0.0	0.0
