ID	__name__	probes_5	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
180293	The Damned Don't Cry!	The Damned Don't Cry! is a movie, starring Joan Crawford, directed by Vincent Sherman, produced by Jerry Wald, screenwriter Jerome Weidman, music by Daniele Amfitheatrof, of the genre <mask>.	 1979	 1968	 1978	 1969	 1973	Action|Drama|Romance	0.0	0.0
180347	The Ages of Lulu	The Ages of Lulu is a movie, starring María Barranco, directed by Bigas Luna, produced by Andrés Vicente Gómez, screenwriter Almudena Grandes, music by Carlos Segarra, of the genre <mask>.	 2005	 romance	 2001	 1999	 1985	Drama	0.0	0.0
180385	Bombay	Bombay is a movie, starring Manisha Koirala, directed by Mani Ratnam, produced by Mani Ratnam, screenwriter Mani Ratnam, music by A. R. Rahman, of the genre <mask>.	 2017	 Bombay	 2016	 2013	 2015	Drama|Romance	0.0	0.0
180389	Broadway Gondolier	Broadway Gondolier is a movie, starring Joan Blondell, directed by Lloyd Bacon, produced by Samuel Bischoff, screenwriter Sig Herzig, music by Heinz Eric Roemheld, of the genre <mask>.	 1978	 musical	 1959	 1979	 1961	Comedy|Romance	0.0	0.0
1804	The Newton Boys	The Newton Boys is a movie, starring Julianna Margulies, directed by Richard Linklater, produced by Keith Fletcher, screenwriter Richard Linklater, music by Danny Barnes, of the genre <mask>.	 2001	 1978	 2000	 1979	 comedy	Crime|Drama	0.0	0.0
180425	Carry On Sergeant	Carry On Sergeant is a movie, starring Shirley Eaton, directed by Gerald Thomas, produced by Peter Rogers, screenwriter Norman Hudis, music by Edmund Crispin, of the genre <mask>.	 1959	 1944	 1954	 1956	 1960	Comedy|War	0.0	0.0
180497	The Post	The Post is a movie, starring Neal Huff, directed by Steven Spielberg, produced by Amy Pascal, screenwriter Liz Hannah, music by John Williams, of the genre <mask>.	 journalism	 comedy	 satire	 thriller	 drama	Drama|Thriller	0.0	1.0
1805	Wild Things	Wild Things is a movie, starring Bill Murray, directed by John McNaughton, produced by Kevin Bacon, screenwriter Stephen Peters, music by George S. Clinton, of the genre <mask>.	 genre	 2001	 1978	 1979	 horror	Crime|Drama|Mystery|Thriller	0.0	0.0
180511	Christ Stopped at Eboli	Christ Stopped at Eboli is a movie, starring François Simon, directed by Francesco Rosi, produced by Franco Cristaldi, screenwriter Francesco Rosi, music by Piero Piccioni, of the genre <mask>.	 1979	 1974	 2005	 1978	 1973	Drama|War	0.0	0.0
180515	Come On George!	Come On George! is a movie, starring George Formby, directed by Anthony Kimmins, produced by Jack Kitchin, screenwriter Leslie Arliss, music by Ernest Irving, of the genre <mask>.	 1939	 1940	 1944	 1959	 1941	Comedy	0.0	0.0
180559	Winter Brothers	Winter Brothers is a movie, starring Anders Hove, directed by Hlynur Pálmason, produced by Julie Waltersdorph Hansen, screenwriter Hlynur Pálmason, music by Toke Brorson Odin, of the genre <mask>.	 winter	 Winter	 2014	 romance	 2011	Drama	0.0	0.0
180599	Down to Earth	Down to Earth is a movie, starring Rita Hayworth, directed by Alexander Hall, produced by Don Hartman, screenwriter Don Hartman, music by George Duning, of the genre <mask>.	 1959	 1968	 1954	 1956	 1939	Comedy|Fantasy|Romance	0.0	0.0
180619	Diaz – Don't Clean Up This Blood	Diaz – Don't Clean Up This Blood is a movie, starring Mattia Sbragia, directed by Daniele Vicari, produced by Domenico Procacci, screenwriter Daniele Vicari, music by Teho Teardo, of the genre <mask>.	 Diaz	 series	 Django	 genre	 film	Drama	0.0	0.0
180629	Golden Balls	Golden Balls is a movie, starring Javier Bardem, directed by Bigas Luna, produced by Aurelio De Laurentiis, screenwriter Bigas Luna, music by Nicola Piovani, of the genre <mask>.	 comedy	 2015	 Comedy	 2001	 2014	Comedy|Drama	0.5	0.5
180635	Half a Sixpence	Half a Sixpence is a movie, starring Tommy Steele, directed by George Sidney, produced by Charles H. Schneer, screenwriter H.G. Wells, music by David Heneker, of the genre <mask>.	 1939	 1959	 1956	 1929	 1941	Drama|Romance	0.0	0.0
180639	Hard to Get	Hard to Get is a movie, starring Olivia de Havilland, directed by Ray Enright, produced by Jack Warner, screenwriter Jerry Wald, music by Heinz Eric Roemheld, of the genre <mask>.	 1959	 genre	 1956	 1978	 1979	Comedy|Romance	0.0	0.0
180641	Hers to Hold	Hers to Hold is a movie, starring Ludwig Stössel, directed by Frank Ryan, produced by Felix Jackson, screenwriter Lewis R. Foster, music by Charles Previn, of the genre <mask>.	 1939	 1927	 1929	 1959	 1930	Drama	0.0	0.0
180645	His Butler's Sister	His Butler's Sister is a movie, starring Sig Arno, directed by Frank Borzage, produced by Felix Jackson, screenwriter Samuel Hoffenstein, music by Hans J. Salter, of the genre <mask>.	 1939	 1959	 1938	 1929	 1927	(no genres listed)	0.0	0.0
180679	I Married an Angel	I Married an Angel is a movie, starring Jeanette MacDonald, directed by Roy Del Ruth, produced by Hunt Stromberg, screenwriter Anita Loos, music by Herbert Stothart, of the genre <mask>.	 1959	 1954	 1953	 1956	 1952	Comedy|Fantasy|Romance	0.0	0.0
180683	I Wonder Who's Kissing Her Now	I Wonder Who's Kissing Her Now is a movie, starring June Haver, directed by June Haver, produced by George Jessel, screenwriter Lewis R. Foster, music by David Buttolph, of the genre <mask>.	 1959	 1979	 1978	 1960	 1956	(no genres listed)	0.0	0.0
180699	Irish Eyes Are Smiling	Irish Eyes Are Smiling is a movie, starring Anthony Quinn, directed by Gregory Ratoff, produced by Damon Runyon, screenwriter Earl Baldwin, music by Alfred Newman, of the genre <mask>.	 1981	 1978	 1979	 genre	 1980	(no genres listed)	0.0	0.0
180725	Laughing Gravy	Laughing Gravy is a movie, starring Stan Laurel, directed by James W. Horne, produced by Hal Roach, screenwriter H. M. Walker, music by Leroy Shield, of the genre <mask>.	 1959	 comedy	 1939	 1956	 1968	Comedy	0.0	1.0
180753	Look for the Silver Lining	Look for the Silver Lining is a movie, starring Ray Bolger, directed by David Butler, produced by William Jacobs, screenwriter Phoebe Ephron, music by Ray Heindorf, of the genre <mask>.	 1978	 1979	 1981	 1959	 1968	Drama|Romance	0.0	0.0
180783	Minor Mishaps	Minor Mishaps is a movie, starring Jesper Christensen, directed by Annette K. Olesen, produced by Ib Tardini, screenwriter Kim Fupz Aakeson, music by Jeppe Kaas, of the genre <mask>.	 comedy	 2009	 2002	 2005	 2011	Drama	0.0	0.0
180843	Shiverstone Castle	Shiverstone Castle is a movie, starring Harald Schmidt, directed by Ralf Huettner, produced by Annie Brunner, screenwriter Christian Limmer, music by Gerd Baumann, of the genre <mask>.	 genre	 1978	 1979	 2001	 1985	Adventure|Children|Comedy	0.0	0.0
180891	Seventh Heaven	Seventh Heaven is a movie, starring James Stewart, directed by Henry King, produced by 20th Century Studios, screenwriter Melville Baker, music by David Buttolph, of the genre <mask>.	 1959	 1961	 1979	 1978	 1962	Drama|Romance	0.0	0.0
1809	Hana-bi	Hana-bi is a movie, starring Takeshi Kitano, directed by Takeshi Kitano, produced by Masayuki Mori, screenwriter Takeshi Kitano, music by Joe Hisaishi, of the genre <mask>.	 genre	 Akira	 Japan	 2015	 film	Crime|Drama	0.0	0.0
180905	Sing As We Go	Sing As We Go is a movie, starring Gracie Fields, directed by Basil Dean, produced by Basil Dean, screenwriter J. B. Priestley, music by Ernest Irving, of the genre <mask>.	 1939	 1945	 1954	 1944	 1956	(no genres listed)	0.0	0.0
180907	Sing, Baby, Sing	Sing, Baby, Sing is a movie, starring Alice Faye, directed by Sidney Lanfield, produced by Darryl F. Zanuck, screenwriter Milton Sperling, music by Cyril J. Mockridge, of the genre <mask>.	 1959	 1954	 1956	 1939	 1944	(no genres listed)	0.0	0.0
180921	Start Cheering	Start Cheering is a movie, starring Broderick Crawford, directed by Albert S. Rogell, produced by Nat Perrin, screenwriter Richard Wormser, music by Morris Stoloff, of the genre <mask>.	 1959	 1939	 1949	 1952	 1953	Comedy	0.0	0.0
180927	Swanee River	Swanee River is a movie, starring Felix Bressart, directed by Sidney Lanfield, produced by Darryl F. Zanuck, screenwriter Philip Dunne, music by Robert Russell Bennett, of the genre <mask>.	 1959	 1956	 1939	 1954	 1953	Drama|Thriller	0.0	0.0
180941	The Amazing Mrs. Holliday	The Amazing Mrs. Holliday is a movie, starring Edmond O'Brien, directed by Jean Renoir, produced by Bruce Manning, screenwriter Frank Ryan, music by Charles Previn, of the genre <mask>.	 1959	 1968	 1956	 1954	 1939	Comedy|Drama	0.0	0.0
180943	The Beggar's Opera	The Beggar's Opera is a movie, starring Laurence Olivier, directed by Peter Brook, produced by Herbert Wilcox, screenwriter Christopher Fry, music by Arthur Bliss, of the genre <mask>.	 1939	 1956	 1929	 1925	 1928	Crime	0.0	0.0
180947	The Best Things in Life Are Free	The Best Things in Life Are Free is a movie, starring Ernest Borgnine, directed by Michael Curtiz, produced by Henry Ephron, screenwriter Phoebe Ephron, music by Leigh Harline, of the genre <mask>.	 1959	 1978	 1979	 1968	 1961	(no genres listed)	0.0	0.0
180985	The Greatest Showman	The Greatest Showman is a movie, starring Zac Efron, directed by Michael Gracey, produced by Peter Chernin, screenwriter Bill Condon, music by John Debney, of the genre <mask>.	 musical	 comedy	 genre	 1978	 variety	Drama	0.0	0.0
181	Mighty Morphin Power Rangers: The Movie	Mighty Morphin Power Rangers: The Movie is a movie, starring Amy Jo Johnson, directed by Bryan Spicer, produced by Haim Saban, screenwriter Arne Olsen, music by Graeme Revell, of the genre <mask>.	 franchise	 Rangers	 series	 franchises	 character	Action|Children	0.0	0.0
1810	Primary Colors	Primary Colors is a movie, starring James Denton, directed by Mike Nichols, produced by Mike Nichols, screenwriter Elaine May, music by Ry Cooder, of the genre <mask>.	 1968	 1978	 1979	 1984	 film	Comedy|Drama	0.0	0.0
181019	The Goldwyn Follies	The Goldwyn Follies is a movie, starring Adolphe Menjou, directed by George Marshall, produced by Samuel Goldwyn, screenwriter Ben Hecht, music by George Gershwin, of the genre <mask>.	 1928	 1929	 1939	 1927	 1921	Romance	0.0	0.0
181033	The Maverick Queen	The Maverick Queen is a movie, starring Barbara Stanwyck, directed by Joseph Kane, produced by Joseph Kane, screenwriter Kenneth Gamet, music by Victor Young, of the genre <mask>.	 1959	 1954	 1956	 1939	 1968	Western	0.0	0.0
181041	The Night of the Sunflowers	The Night of the Sunflowers is a movie, starring Carmelo Gómez, directed by Jorge Sánchez-Cabezudo, produced by Enrique González Macho, screenwriter Jorge Sánchez-Cabezudo, music by Krishna Levy, of the genre <mask>.	 2001	 2005	 1999	 2000	 1978	Crime|Drama|Thriller	0.0	0.0
181049	Arrivederci Roma	Arrivederci Roma is a movie, starring Carlo Giuffré, directed by Roy Rowland, produced by Silvio Clementelli, screenwriter Giuseppe Amato, music by Renato Rascel, of the genre <mask>.	 Roma	 1968	 1979	 1967	 1959	Drama|Romance	0.0	0.0
181085	They Shall Have Music	They Shall Have Music is a movie, starring Joel McCrea, directed by Archie Mayo, produced by Samuel Goldwyn, screenwriter Irma von Cube, music by Alfred Newman, of the genre <mask>.	 1959	 1939	 1956	 1954	 1929	Children|Drama	0.0	0.0
181093	Thrill of a Romance	Thrill of a Romance is a movie, starring Spring Byington, directed by Richard Thorpe, produced by Joe Pasternak, screenwriter Gladys Lehman, music by Georgie Stoll, of the genre <mask>.	 1959	 1978	 1979	 1956	 1961	Comedy|Romance	0.0	0.0
181143	Till the Clouds Roll By	Till the Clouds Roll By is a movie, starring Judy Garland, directed by Richard Whorf, produced by Arthur Freed, screenwriter Guy Bolton, music by Lennie Hayton, of the genre <mask>.	 1959	 1939	 1956	 1954	 1953	(no genres listed)	0.0	0.0
181181	When My Baby Smiles at Me	When My Baby Smiles at Me is a movie, starring Hank Mann, directed by Walter Lang, produced by George Jessel, screenwriter Lamar Trotti, music by Alfred Newman, of the genre <mask>.	 1959	 1954	 1939	 1956	 1946	(no genres listed)	0.0	0.0
1812	Wide Awake	Wide Awake is a movie, starring Camryn Manheim, directed by M. Night Shyamalan, produced by Cary Woods, screenwriter M. Night Shyamalan, music by Edmund Choi, of the genre <mask>.	 genre	 2000	 2001	 thriller	 horror	Children|Comedy|Drama	0.0	0.0
181231	The Medusa Touch	The Medusa Touch is a movie, starring Marie-Christine Barrault, directed by Jack Gold, produced by Anne V. Coates, screenwriter John Briley, music by Michael J. Lewis, of the genre <mask>.	 genre	 1979	 horror	 nature	 1978	Horror|Sci-Fi|Thriller	0.0	0.3333333333333333
181259	La corsa dell'innocente	La corsa dell'innocente is a movie, starring Sal Borgese, directed by Carlo Carlei, produced by Franco Cristaldi, screenwriter Carlo Carlei, music by Carlo Siliotto, of the genre <mask>.	 1978	 1956	 1985	 1979	 1959	Drama|Thriller	0.0	0.0
181315	Phantom Thread	Phantom Thread is a movie, starring Camilla Rutherford, directed by Paul Thomas Anderson, produced by Megan Ellison, screenwriter Paul Thomas Anderson, music by Jonny Greenwood, of the genre <mask>.	 genre	 film	 drama	 romance	 2015	Drama|Romance	0.0	1.0
1814	A Price Above Rubies	A Price Above Rubies is a movie, starring Peter Jacobson, directed by Boaz Yakin, produced by Lawrence Bender, screenwriter Boaz Yakin, music by Lesley Barber, of the genre <mask>.	 genre	 1978	 2001	 1979	 1981	Drama	0.0	0.0
181643	Not of This Earth	Not of This Earth is a movie, starring Jonathan Haze, directed by Roger Corman, produced by Roger Corman, screenwriter Charles B. Griffith, music by Ronald Stein, of the genre <mask>.	 genre	 1979	 1978	 1968	 1959	Horror|Sci-Fi	0.0	0.0
181651	The Front Line	The Front Line is a movie, starring Jacopo Maria Bicocchi, directed by Renato De Maria, produced by Dardenne brothers, screenwriter Sandro Petraglia, music by Max Richter, of the genre <mask>.	 genre	 2001	 thriller	 2005	 War	Comedy|Drama	0.0	0.0
181653	Titanic	Titanic is a movie, starring Sybille Schmitz, directed by Werner Klingler, produced by Willy Reiber, screenwriter Herbert Selpin, music by Werner Eisbrenner, of the genre <mask>.	 Titanic	 1912	 1905	 1915	 1939	Action|Drama	0.0	0.0
1821	The Object of My Affection	The Object of My Affection is a movie, starring Sarah Hyland, directed by Nicholas Hytner, produced by Laurence Mark, screenwriter Wendy Wasserstein, music by George Fenton, of the genre <mask>.	 1978	 1979	 1959	 1985	 1981	Comedy|Romance	0.0	0.0
1822	Meet the Deedles	Meet the Deedles is a movie, starring Dennis Hopper, directed by Steve Boyum, produced by Aaron Meyerson, screenwriter Jim Herzfeld, music by Steve Bartek, of the genre <mask>.	 1981	 1979	 genre	 1978	 1984	Children|Comedy	0.0	0.0
182355	Station Six-Sahara	Station Six-Sahara is a movie, starring Ian Bannen, directed by Seth Holt, produced by Artur Brauner, screenwriter Bryan Forbes, music by Ron Grainer, of the genre <mask>.	 genre	 Aliens	 series	 2001	 thriller	Drama	0.0	0.0
1824	Homegrown	Homegrown is a movie, starring Jake Gyllenhaal, directed by Stephen Gyllenhaal, produced by Jason Clark, screenwriter Nicholas Kazan, music by Trevor Rabin, of the genre <mask>.	 genre	 name	 family	 Netflix	 label	Comedy|Thriller	0.0	0.0
1826	Barney's Great Adventure	Barney's Great Adventure is a movie, starring George Hearn, directed by Steve Gomer, produced by Sheryl Leach, screenwriter Stephen White, music by Van Dyke Parks, of the genre <mask>.	 1989	 1978	 Barney	 Disney	 1981	Adventure|Children	0.0	0.0
182679	Christmas Inheritance	Christmas Inheritance is a movie, starring Andie MacDowell, directed by Ernie Barbarash, produced by David Anselmo, screenwriter Dinah Eng, music by Terry Frewer, of the genre <mask>.	 Christmas	 1978	 genre	 1979	 family	Romance	0.0	0.0
182715	Annihilation	Annihilation is a movie, starring Natalie Portman, directed by Alex Garland, produced by Andrew Macdonald, screenwriter Alex Garland, music by Geoff Barrow, of the genre <mask>.	 genre	 horror	 Alien	 thriller	 Aliens	Adventure|Mystery|Sci-Fi|Thriller	0.0	0.25
182753	Nina's Tragedies	Nina's Tragedies is a movie, starring Ayelet Zurer, directed by Savi Gabizon, produced by Anat Asulin, screenwriter Savi Gabizon, music by Assaf Amdursky, of the genre <mask>.	 Nina	 2013	 2011	 Israel	 2018	Comedy|Drama	0.0	0.0
182793	Purple Sea	Purple Sea is a movie, starring Maria Grazia Cucinotta, directed by Donatella Maiorca, produced by Maria Grazia Cucinotta, screenwriter Donatella Maiorca, music by Gianna Nannini, of the genre <mask>.	 2001	 2000	 1978	 1973	 1979	Drama	0.0	0.0
182823	Bright	Bright is a movie, starring Noomi Rapace, directed by David Ayer, produced by Eric Newman, screenwriter Max Landis, music by Junkie XL, of the genre <mask>.	 film	 comedy	 Bright	 thriller	 genre	Action|Crime|Fantasy	0.0	0.0
182825	All the Money in the World	All the Money in the World is a movie, starring Michelle Williams, directed by Ridley Scott, produced by Dan Friedkin, screenwriter David Scarpa, music by John Williams, of the genre <mask>.	 2001	 1995	 1979	 1999	 1996	Crime|Drama|Mystery|Thriller	0.0	0.0
182869	Mozhi	Mozhi is a movie, starring Prithviraj Sukumaran, directed by Radha Mohan, produced by Prakash Raj, screenwriter Radha Mohan, music by Vidyasagar, of the genre <mask>.	 Tamil	 romance	 genre	 2018	 thriller	Comedy|Drama|Romance	0.0	0.3333333333333333
182893	Madras	Madras is a movie, starring Karthik Siva kumar, directed by Pa. Ranjith, produced by K. E. Gnanavel Raja, screenwriter Pa. Ranjith, music by Santhosh Narayanan, of the genre <mask>.	 Tamil	 2017	 2018	 2015	 genre	Action|Drama	0.0	0.0
1829	Chinese Box	Chinese Box is a movie, starring Gong Li, directed by Wayne Wang, produced by Wayne Wang, screenwriter Jean-Claude Carrière, music by Graeme Revell, of the genre <mask>.	 genre	 2001	 1989	 2005	 2000	Drama|Romance	0.0	0.0
182931	Carry On Dick	Carry On Dick is a movie, starring Bernard Bresslaw, directed by Gerald Thomas, produced by Peter Rogers, screenwriter Talbot Rothwell, music by Eric Rogers, of the genre <mask>.	 1959	 1974	 1969	 1973	 1968	Comedy	0.0	0.0
1831	Lost in Space	Lost in Space is a movie, starring Gary Oldman, directed by Stephen Hopkins, produced by Akiva Goldsman, screenwriter Akiva Goldsman, music by Bruce Broughton, of the genre <mask>.	 2001	 genre	 1979	 1978	 1981	Action|Adventure|Sci-Fi	0.0	0.0
183295	Insidious: The Last Key	Insidious: The Last Key is a movie, starring Leigh Whannell, directed by Adam Robitel, produced by Oren Peli, screenwriter Leigh Whannell, music by Joseph Bishara, of the genre <mask>.	 franchise	 horror	 series	 film	 thriller	Horror|Mystery|Thriller	0.0	0.6666666666666666
1833	Mercury Rising	Mercury Rising is a movie, starring Bruce Willis, directed by Harold Becker, produced by Brian Grazer, screenwriter Lawrence Konner, music by John Barry, of the genre <mask>.	 1979	 genre	 1980	 1985	 1978	Action|Drama|Thriller	0.0	0.0
1834	The Spanish Prisoner	The Spanish Prisoner is a movie, starring Clark Gregg, directed by David Mamet, produced by Jean Doumanian, screenwriter David Mamet, music by Carter Burwell, of the genre <mask>.	 1979	 1978	 1959	 1981	 1985	Crime|Drama|Mystery|Thriller	0.0	0.0
1835	City of Angels	City of Angels is a movie, starring Meg Ryan, directed by Brad Silberling, produced by Charles Roven, screenwriter Peter Handke, music by Gabriel Yared, of the genre <mask>.	 genre	 2001	 2014	 2012	 2013	Drama|Fantasy|Romance	0.0	0.0
183557	Wide Sargasso Sea	Wide Sargasso Sea is a movie, starring Michael York, directed by John Duigan, produced by Jan Sharp, screenwriter John Duigan, music by Stewart Copeland, of the genre <mask>.	 1978	 1979	 1974	 1973	 1977	Drama|Romance|Thriller	0.0	0.0
183589	Fifty Shades Freed	Fifty Shades Freed is a movie, starring Rita Ora, directed by James Foley, produced by E. L. James, screenwriter Niall Leonard, music by Danny Elfman, of the genre <mask>.	 romance	 film	 franchise	 genre	 trilogy	Drama|Romance	0.5	0.5
183611	Game Night	Game Night is a movie, starring Jason Bateman, directed by John Francis Daley, produced by Jason Bateman, screenwriter Mark Perez, music by Cliff Martinez, of the genre <mask>.	 genre	 film	 thriller	 game	 franchise	Action|Comedy|Crime|Horror	0.0	0.0
183613	Thoroughbreds	Thoroughbreds is a movie, starring Anton Yelchin, directed by Cory Finley, produced by Jim Rash, screenwriter Cory Finley, music by Erik Friedlander, of the genre <mask>.	 comedy	 genre	 film	 romance	 franchise	Drama|Thriller	0.0	0.0
183619	Den of Thieves	Den of Thieves is a movie, starring 50 Cent, directed by Christian Gudegast, produced by Mark Canton, screenwriter Christian Gudegast, music by Cliff Martinez, of the genre <mask>.	 genre	 2000	 franchise	 2001	 1999	Crime	0.0	0.0
183627	Il lupo e l'agnello	Il lupo e l'agnello is a movie, starring Giacomo Furia, directed by Francesco Massaro, produced by Aurelio De Laurentiis, screenwriter Michel Audiard, music by Giancarlo Chiaramello, of the genre <mask>.	 2001	 1978	 1985	 2005	 1984	(no genres listed)	0.0	0.0
183635	Maze Runner: The Death Cure	Maze Runner: The Death Cure is a movie, starring Aidan Gillen, directed by Wes Ball, produced by Wyck Godfrey, screenwriter T.S. Nowlin, music by John Paesano, of the genre <mask>.	 franchise	 genre	 1982	 film	 films	Action|Mystery|Sci-Fi|Thriller	0.0	0.0
183649	Momo	Momo is a movie, starring John Huston, directed by Johannes Schaaf, produced by Horst Wendlandt, screenwriter Johannes Schaaf, music by Angelo Branduardi, of the genre <mask>.	 1972	 1973	 1968	 1974	 1978	Children|Comedy|Fantasy|Mystery|Sci-Fi	0.0	0.0
183695	Marrowbone	Marrowbone is a movie, starring George MacKay, directed by Sergio G. Sánchez, produced by J. A. Bayona, screenwriter Sergio G. Sánchez, music by Fernando Velázquez, of the genre <mask>.	 1979	 2001	 1978	 1985	 1968	Drama|Horror|Thriller	0.0	0.0
183701	12 Strong	12 Strong is a movie, starring Michael Shannon, directed by Nicolai Fuglsig, produced by Jerry Bruckheimer, screenwriter Ted Tally, music by Atli Örvarsson, of the genre <mask>.	 genre	 trilogy	 1979	 1982	 2001	Drama|War	0.0	0.0
183725	Bequest to the Nation	Bequest to the Nation is a movie, starring Margaret Leighton, directed by James Cellan Jones, produced by Hal B. Wallis, screenwriter Terence Rattigan, music by Michel Legrand, of the genre <mask>.	 1959	 1956	 1954	 1968	 1979	Drama	0.0	0.0
183817	Le Brio	Le Brio is a movie, starring Daniel Auteuil, directed by Yvan Attal, produced by Dimitri Rassam, screenwriter Yvan Attal, music by Michael Brook, of the genre <mask>.	 2001	 2005	 genre	 2015	 2012	Comedy	0.0	0.0
183843	Mandy	Mandy is a movie, starring Nicolas Cage, directed by Panos Cosmatos, produced by Elijah Wood, screenwriter Panos Cosmatos, music by Jóhann Jóhannsson, of the genre <mask>.	 genre	 film	 M	 comedy	 2012	Action|Fantasy|Horror	0.0	0.0
1839	My Giant	My Giant is a movie, starring Dan Castellaneta, directed by Michael Lehmann, produced by Billy Crystal, screenwriter David Seltzer, music by Marc Shaiman, of the genre <mask>.	 genre	 Giant	 2001	 comedy	 thriller	Comedy	0.0	1.0
183921	Kings Go Forth	Kings Go Forth is a movie, starring Tony Curtis, directed by Delmer Daves, produced by Frank Ross, screenwriter Joe David Brown, music by Elmer Bernstein, of the genre <mask>.	 1979	 1978	 genre	 1959	 1967	Action|Drama|Romance|War	0.0	0.0
183927	Imprint	Imprint is a movie, starring Billy Drago, directed by Takashi Miike, produced by Fumio Inoue, screenwriter Mick Garris, music by Kōji Endō, of the genre <mask>.	 film	 2001	 genre	 2000	 Akira	Horror	0.0	0.0
183941	Return of the Blind Dead	Return of the Blind Dead is a movie, starring Frank Braña, directed by Amando de Ossorio Rodríguez, produced by Ramón Plana, screenwriter Amando de Ossorio Rodríguez, music by Antón García Abril, of the genre <mask>.	 1979	 1978	 1968	 1981	 2001	Horror	0.0	0.0
183969	Battle of Warsaw 1920	Battle of Warsaw 1920 is a movie, starring Bogusław Linda, directed by Jerzy Hoffman, produced by Jerzy Michaluk, screenwriter Jerzy Hoffman, music by Krzesimir Dębski, of the genre <mask>.	 1920	 war	 WWII	 War	 1919	Drama|War	0.0	0.5
1840	He Got Game	He Got Game is a movie, starring Denzel Washington, directed by Spike Lee, produced by Spike Lee, screenwriter Spike Lee, music by Aaron Copland, of the genre <mask>.	 genre	 1978	 1979	 1980	 2001	Drama	0.0	0.0
184181	Jeans (film)	Jeans (film) is a movie, starring Raju Sundaram, directed by Shankar, produced by Sunanda Murali Manohar, screenwriter Balakumar Rao Chinna, music by A. R. Rahman, of the genre <mask>.	 1978	 1999	 1989	 2015	 2005	Comedy|Drama|Romance	0.0	0.0
184189	Mary Magdalene	Mary Magdalene is a movie, starring Joaquin Phoenix, directed by Garth Davis, produced by Iain Canning, screenwriter Philippa Goslett, music by Jóhann Jóhannsson, of the genre <mask>.	 Christianity	 religion	 Mary	 1979	 genre	Drama	0.0	0.0
184193	Raees	Raees is a movie, starring Shah Rukh Khan, directed by Rahul Dholakia, produced by Gauri Khan, screenwriter Rahul Dholakia, music by Ram Sampath, of the genre <mask>.	 2018	 thriller	 2017	 2015	 2016	Action|Crime|Thriller	0.0	0.3333333333333333
184205	Ungli	Ungli is a movie, starring Kangana Ranaut, directed by Rensil D'Silva, produced by Karan Johar, screenwriter Rensil D'Silva, music by Salim-Sulaiman, of the genre <mask>.	 comedy	 romance	 thriller	 Comedy	 Tamil	Comedy|Drama|Thriller	0.3333333333333333	0.6666666666666666
184221	Love Aaj Kal	Love Aaj Kal is a movie, starring Rahul Khanna, directed by Imtiaz Ali, produced by Dinesh Vijan, screenwriter Imtiaz Ali, music by Salim-Sulaiman, of the genre <mask>.	 2018	 2017	 2016	 2014	 2015	Comedy|Drama|Romance	0.0	0.0
184231	Jagga Jasoos	Jagga Jasoos is a movie, starring Ranbir Kapoor, directed by Anurag Basu, produced by Siddharth Roy Kapur, screenwriter Anurag Basu, music by Pritam Chakraborty, of the genre <mask>.	 2018	 2017	 2016	 2015	 2014	Adventure|Comedy|Mystery|Romance	0.0	0.0
184253	The Cloverfield Paradox	The Cloverfield Paradox is a movie, starring Daniel Brühl, directed by Julius Onah, produced by J. J. Abrams, screenwriter Oren Uziel, music by Bear McCreary, of the genre <mask>.	 genre	 franchise	 film	 comedy	 series	Horror|Mystery|Sci-Fi|Thriller	0.0	0.0
184265	The Mercy	The Mercy is a movie, starring Rachel Weisz, directed by James Marsh, produced by Graham Broadbent, screenwriter Scott Z. Burns, music by Jóhann Jóhannsson, of the genre <mask>.	 genre	 film	 thriller	 romance	 horror	Drama	0.0	0.0
184341	Visions of Eight	Visions of Eight is a movie, starring Mark Spitz, directed by Arthur Penn, produced by David L. Wolper, screenwriter David Hughes, music by Henry Mancini, of the genre <mask>.	 1978	 1979	 1980	 1981	 genre	Documentary	0.0	0.0
184349	Elsa & Fred	Elsa & Fred is a movie, starring José Ángel Egido, directed by Marcos Carnevale, produced by José Antonio Félez, screenwriter Marcos Carnevale, music by Lito Vitale, of the genre <mask>.	 comedy	 1985	 1995	 romance	 2015	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
1844	Live Flesh	Live Flesh is a movie, starring Javier Bardem, directed by Pedro Almodóvar, produced by Agustín Almodóvar, screenwriter Pedro Almodóvar, music by Alberto Iglesias, of the genre <mask>.	 2001	 2005	 comedy	 2015	 film	Drama|Romance	0.0	0.0
184413	The Ideal City	The Ideal City is a movie, starring Roberto Herlitzka, directed by Luigi Lo Cascio, produced by Angelo Barbagallo, screenwriter Massimo Gaudioso, music by Andrea Rocca, of the genre <mask>.	 1968	 1978	 2001	 1967	 1984	Drama|Thriller	0.0	0.0
184471	Tomb Raider	Tomb Raider is a movie, starring Derek Jacobi, directed by Roar Uthaug, produced by Graham King, screenwriter Geneva Robertson-Dworet, music by Junkie XL, of the genre <mask>.	 genre	 film	 Raider	 franchise	 thriller	Action|Adventure|Fantasy	0.0	0.0
