ID	__name__	probes_0	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
1301	Forbidden Planet	Forbidden Planet is a movie, of the genre [MASK].	anime	thriller	noir	comedy	horror	Drama|Sci-Fi	0.0	0.0
130128	Wings of Danger	Wings of Danger is a movie, of the genre [MASK].	thriller	drama	adventure	horror	romance	Crime|Drama|Thriller	0.3333333333333333	0.6666666666666666
130132	Eddie Macon's Run	Eddie Macon's Run is a movie, of the genre [MASK].	comedy	noir	horror	thriller	drama	Action|Adventure|Crime|Drama|Thriller	0.0	0.4
130140	Gidget Goes Hawaiian	Gidget Goes Hawaiian is a movie, of the genre [MASK].	hawaiian	comedy	hawaii	variety	surfing	Comedy|Romance	0.0	0.5
130198	Oliver's Story	Oliver's Story is a movie, of the genre [MASK].	comedy	drama	fiction	horror	romance	Drama	0.0	1.0
1302	Field of Dreams	Field of Dreams is a movie, of the genre [MASK].	thriller	fantasy	fiction	noir	drama	Children|Drama|Fantasy	0.0	0.6666666666666666
130200	Operation Bikini	Operation Bikini is a movie, of the genre [MASK].	bikini	commando	superhero	cleopatra	thriller	Drama|War	0.0	0.0
130204	Patty Hearst	Patty Hearst is a movie, of the genre [MASK].	comedy	drama	fiction	genre	thriller	(no genres listed)	0.0	0.0
130243	The Texas Rangers	The Texas Rangers is a movie, of the genre [MASK].	ranger	sgt	rangers	tex	western	Adventure|Western	0.0	0.5
130277	They Rode West	They Rode West is a movie, of the genre [MASK].	western	cowboy	noir	comedy	adventure	Action	0.0	0.0
1303	The Man Who Would Be King	The Man Who Would Be King is a movie, of the genre [MASK].	comedy	genre	film	noir	drama	Adventure|Drama	0.0	0.5
130332	Grizzly	Grizzly is a movie, of the genre [MASK].	noir	horror	sgt	adventure	thriller	Horror	0.0	1.0
130384	Mega Piranha	Mega Piranha is a movie, of the genre [MASK].	comedy	drama	mega	pop	cinema	Action|Adventure|Horror|Sci-Fi	0.0	0.0
130392	Magnifica presenza	Magnifica presenza is a movie, of the genre [MASK].	drama	cinema	comedy	film	horror	Drama	1.0	1.0
1304	Butch Cassidy and the Sundance Kid	Butch Cassidy and the Sundance Kid is a movie, of the genre [MASK].	noir	genre	variety	sgt	film	Action|Western	0.0	0.0
130444	Rubinrot	Rubinrot is a movie, of the genre [MASK].	comedy	cinema	film	drama	horror	Adventure|Children|Fantasy|Sci-Fi	0.0	0.0
130448	Poltergeist	Poltergeist is a movie, of the genre [MASK].	comedy	horror	thriller	drama	noir	Horror|Thriller	0.0	1.0
130450	Pan	Pan is a movie, of the genre [MASK].	pan	film	cinema	comedy	genre	Adventure|Children|Fantasy	0.0	0.0
130472	Baby Snakes	Baby Snakes is a movie, of the genre [MASK].	snakes	snake	python	horror	cobra	(no genres listed)	0.0	0.0
130474	Suite française	Suite française is a movie, of the genre [MASK].	cinema	francaise	suite	film	theatre	Drama|Romance|War	0.0	0.0
130480	I Walk Alone	I Walk Alone is a movie, of the genre [MASK].	noir	unknown	genre	comedy	horror	Action|Drama|Thriller	0.0	0.0
130482	Too Late for Tears	Too Late for Tears is a movie, of the genre [MASK].	comedy	drama	horror	noir	genre	Crime|Drama|Film-Noir|Mystery|Thriller	0.0	0.2
130490	The Divergent Series: Insurgent	The Divergent Series: Insurgent is a movie, of the genre [MASK].	trilogy	thriller	drama	noir	genre	Action|Sci-Fi|Thriller	0.0	0.3333333333333333
130494	Simon and the Oaks	Simon and the Oaks is a movie, of the genre [MASK].	comedy	noir	horror	batman	fantasy	Drama	0.0	0.0
130496	Big Game	Big Game is a movie, of the genre [MASK].	comedy	thriller	basketball	baseball	game	Action|Adventure	0.0	0.0
1305	Paris, Texas	Paris, Texas is a movie, of the genre [MASK].	noir	thriller	horror	comedy	paris	Drama|Romance	0.0	0.0
130504	Peur sur la ville	Peur sur la ville is a movie, of the genre [MASK].	cinema	comedy	drama	film	noir	Action|Crime|Drama	0.0	0.3333333333333333
130578	The Gunman	The Gunman is a movie, of the genre [MASK].	gun	genre	comedy	batman	horror	Action|Thriller	0.0	0.0
130588	Paradise Lost	Paradise Lost is a movie, of the genre [MASK].	horror	noir	thriller	lost	adventure	Romance|Thriller	0.0	0.5
130596	Joe Hill	Joe Hill is a movie, of the genre [MASK].	comedy	sgt	noir	variety	genre	Drama	0.0	0.0
1306	Until the End of the World	Until the End of the World is a movie, of the genre [MASK].	comedy	genre	drama	thriller	cinema	Adventure|Drama|Sci-Fi	0.0	0.3333333333333333
130614	Goodbye Uncle Tom	Goodbye Uncle Tom is a movie, of the genre [MASK].	comedy	horror	drama	family	comedies	Drama	0.0	1.0
130634	Furious 7	Furious 7 is a movie, of the genre [MASK].	thriller	shooter	rage	noir	hardcore	Action|Crime|Thriller	0.3333333333333333	0.3333333333333333
130638	Master of the Universe	Master of the Universe is a movie, of the genre [MASK].	anime	superman	universe	superhero	animation	Documentary	0.0	0.0
130680	Operation Thunderbolt	Operation Thunderbolt is a movie, of the genre [MASK].	war	thriller	superhero	noir	action	Action|Drama|Thriller	0.0	0.6666666666666666
1307	When Harry Met Sally	When Harry Met Sally is a movie, of the genre [MASK].	comedy	noir	horror	batman	drama	Comedy|Romance	0.5	0.5
130746	Bolero	Bolero is a movie, of the genre [MASK].	tango	comedy	samba	jazz	cinema	Drama|Romance	0.0	0.0
130834	Dancers	Dancers is a movie, of the genre [MASK].	cinema	film	drama	comedy	genre	(no genres listed)	0.0	0.0
130956	Child 44	Child 44 is a movie, of the genre [MASK].	children	child	comedy	thriller	horror	Crime|Thriller	0.0	0.5
130988	A Little Chaos	A Little Chaos is a movie, of the genre [MASK].	thriller	genre	drama	noir	horror	Drama|Romance	0.0	0.5
131009	Ballermann 6	Ballermann 6 is a movie, of the genre [MASK].	comedy	cinema	drama	film	comedies	Comedy	1.0	1.0
131027	But Forever in My Mind	But Forever in My Mind is a movie, of the genre [MASK].	itself	unknown	here	now	genre	Comedy|Drama	0.0	0.0
131060	Vollidiot	Vollidiot is a movie, of the genre [MASK].	comedy	drama	cinema	film	genre	Comedy|Drama	0.5	1.0
131084	Hui Buh: The Goofy Ghost	Hui Buh: The Goofy Ghost is a movie, of the genre [MASK].	comedy	[UNK]	animation	goofy	anime	Adventure|Comedy|Fantasy	0.3333333333333333	0.3333333333333333
131088	Mädchen, Mädchen 2 – Loft oder Liebe	Mädchen, Mädchen 2 – Loft oder Liebe is a movie, of the genre [MASK].	comedy	drama	german	thriller	cabaret	Comedy	1.0	1.0
131104	The Brain	The Brain is a movie, of the genre [MASK].	brain	neuroscience	thriller	film	documentary	Comedy|Crime	0.0	0.0
131118	Siegfried	Siegfried is a movie, of the genre [MASK].	opera	siegfried	film	theater	drama	Comedy	0.0	0.0
131138	Mein Führer – Die wirklich wahrste Wahrheit über Adolf Hitler	Mein Führer – Die wirklich wahrste Wahrheit über Adolf Hitler is a movie, of the genre [MASK].	comedy	nazis	hitler	propaganda	nazi	Comedy|Drama|War	0.3333333333333333	0.3333333333333333
131142	Voll normaaal	Voll normaaal is a movie, of the genre [MASK].	comedy	drama	film	cinema	horror	Comedy	1.0	1.0
131150	7 Zwerge – Der Wald ist nicht genug	7 Zwerge – Der Wald ist nicht genug is a movie, of the genre [MASK].	comedy	drama	film	thriller	cinema	Comedy	1.0	1.0
131158	Manta, Manta	Manta, Manta is a movie, of the genre [MASK].	comedy	cinema	bollywood	drama	film	Comedy	1.0	1.0
131190	Alienator	Alienator is a movie, of the genre [MASK].	alien	horror	thriller	aliens	comedy	Action|Sci-Fi|Thriller	0.0	0.3333333333333333
131241	Ants in the Pants	Ants in the Pants is a movie, of the genre [MASK].	comedy	animation	horror	ant	ants	Comedy|Romance	0.5	0.5
131254	Military Academy	Military Academy is a movie, of the genre [MASK].	drama	military	war	film	comedy	Comedy	0.0	1.0
131308	Dollar for the Dead	Dollar for the Dead is a movie, of the genre [MASK].	horror	noir	zombie	murder	genre	Western	0.0	0.0
131386	Rhubarb	Rhubarb is a movie, of the genre [MASK].	comedy	cinema	drama	film	genre	Comedy	1.0	1.0
131411	The Great Man Votes	The Great Man Votes is a movie, of the genre [MASK].	comedy	thriller	adventure	drama	film	Drama	0.0	1.0
131462	Winnetou and Old Firehand	Winnetou and Old Firehand is a movie, of the genre [MASK].	comedy	drama	horror	noir	adventure	Adventure|Western	0.0	0.5
131464	Kristy	Kristy is a movie, of the genre [MASK].	drama	comedy	genre	thriller	film	Horror|Thriller	0.0	0.5
131614	Desperate Characters	Desperate Characters is a movie, of the genre [MASK].	thriller	horror	drama	superhero	suspense	Drama	0.0	1.0
131753	Cannibal Girls	Cannibal Girls is a movie, of the genre [MASK].	horror	noir	hardcore	rape	thriller	Comedy|Horror	0.5	0.5
131830	Samba	Samba is a movie, of the genre [MASK].	samba	tango	film	comedy	cinema	Comedy|Drama	0.0	0.5
131842	Cut Bank	Cut Bank is a movie, of the genre [MASK].	comedy	drama	thriller	film	bollywood	Thriller	0.0	1.0
131848	7 Dwarves – Men Alone in the Wood	7 Dwarves – Men Alone in the Wood is a movie, of the genre [MASK].	dwarves	comedy	fantasy	noir	adventure	Comedy	0.0	1.0
131938	French Postcards	French Postcards is a movie, of the genre [MASK].	cinema	fiction	french	france	comedy	Comedy	0.0	1.0
131980	Guten Tag, Ramón	Guten Tag, Ramón is a movie, of the genre [MASK].	comedy	drama	film	german	cinema	Drama	0.0	1.0
1320	Alien 3	Alien 3 is a movie, of the genre [MASK].	alien	aliens	godzilla	ufo	horror	Action|Horror|Sci-Fi|Thriller	0.0	0.25
132040	Borderline	Borderline is a movie, of the genre [MASK].	thriller	noir	drama	genre	cop	Action|Crime|Drama	0.0	0.3333333333333333
132046	Tomorrowland	Tomorrowland is a movie, of the genre [MASK].	anime	comedy	fantasy	horror	thriller	Action|Adventure|Children|Mystery|Sci-Fi	0.0	0.0
132054	The Prince of Soap	The Prince of Soap is a movie, of the genre [MASK].	soap	comedy	cinderella	drama	opera	Comedy|Romance	0.0	0.5
132068	Far from Men	Far from Men is a movie, of the genre [MASK].	comedy	thriller	drama	genre	noir	Drama	0.0	1.0
1321	An American Werewolf in London	An American Werewolf in London is a movie, of the genre [MASK].	werewolf	dracula	vampire	werewolves	horror	Comedy|Horror|Thriller	0.0	0.3333333333333333
132140	Good Deeds	Good Deeds is a movie, of the genre [MASK].	comedy	drama	thriller	cop	hero	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
132194	Sylvia	Sylvia is a movie, of the genre [MASK].	drama	comedy	sylvia	thriller	film	Drama|Romance|Thriller	0.3333333333333333	0.6666666666666666
132234	September 30, 1955	September 30, 1955 is a movie, of the genre [MASK].	comedy	drama	thriller	horror	noir	Drama	0.0	1.0
132278	Nightmares	Nightmares is a movie, of the genre [MASK].	nightmares	horror	nightmare	thriller	drama	Horror	0.0	1.0
1323	Amityville 3-D	Amityville 3-D is a movie, of the genre [MASK].	noir	horror	comedy	thriller	drama	Horror	0.0	1.0
132311	Yellow Jack	Yellow Jack is a movie, of the genre [MASK].	noir	comedy	genre	horror	thriller	(no genres listed)	0.0	0.0
132381	The Admiral: Roaring Currents	The Admiral: Roaring Currents is a movie, of the genre [MASK].	adventure	pirates	fiction	fantasy	thriller	Action|Drama|War	0.0	0.0
132392	Banning	Banning is a movie, of the genre [MASK].	film	drama	cinema	comedy	genre	(no genres listed)	0.0	0.0
132406	Hotel Colonial	Hotel Colonial is a movie, of the genre [MASK].	casablanca	romance	hotel	cinema	fiction	(no genres listed)	0.0	0.0
132456	Lage Raho Munna Bhai	Lage Raho Munna Bhai is a movie, of the genre [MASK].	drama	comedy	bollywood	film	cinema	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
132480	The Age of Adaline	The Age of Adaline is a movie, of the genre [MASK].	drama	noir	adventure	horror	fiction	Drama|Fantasy|Romance	0.3333333333333333	0.3333333333333333
132496	Danny Collins	Danny Collins is a movie, of the genre [MASK].	drama	comedy	thriller	noir	cop	Comedy|Drama	0.5	1.0
132502	Diamond Head	Diamond Head is a movie, of the genre [MASK].	noir	thriller	horror	batman	adventure	Drama	0.0	0.0
132506	Sea of Sand	Sea of Sand is a movie, of the genre [MASK].	sand	fiction	surfing	thriller	noir	War	0.0	0.0
132508	The Snorkel	The Snorkel is a movie, of the genre [MASK].	surfing	comedy	horror	adventure	swimming	Thriller	0.0	0.0
132510	House of Secrets	House of Secrets is a movie, of the genre [MASK].	thriller	horror	drama	noir	comedy	Crime|Drama	0.0	0.5
132514	River Beat	River Beat is a movie, of the genre [MASK].	thriller	drama	rock	blues	jazz	Crime|Drama	0.0	0.5
132594	A Royal Night Out	A Royal Night Out is a movie, of the genre [MASK].	drama	cinderella	romance	comedy	opera	Drama|Romance|Thriller	0.3333333333333333	0.6666666666666666
1326	Amityville II: The Possession	Amityville II: The Possession is a movie, of the genre [MASK].	horror	noir	drama	film	thriller	Horror	1.0	1.0
132648	Honig im Kopf	Honig im Kopf is a movie, of the genre [MASK].	comedy	drama	film	cinema	horror	Comedy|Drama	0.5	1.0
132660	Man Up	Man Up is a movie, of the genre [MASK].	comedy	drama	thriller	pop	hardcore	Comedy|Romance	0.5	0.5
1327	The Amityville Horror	The Amityville Horror is a movie, of the genre [MASK].	horror	supernatural	dracula	zombie	halloween	Drama|Horror|Mystery|Thriller	0.25	0.25
132760	All Screwed Up	All Screwed Up is a movie, of the genre [MASK].	comedy	horror	genre	noir	thriller	(no genres listed)	0.0	0.0
132796	San Andreas	San Andreas is a movie, of the genre [MASK].	noir	drama	romance	thriller	comedy	Action|Drama|Thriller	0.0	0.6666666666666666
132824	Due Marines e un Generale	Due Marines e un Generale is a movie, of the genre [MASK].	comedy	drama	cinema	film	thriller	Comedy	1.0	1.0
132846	Woman on the Run	Woman on the Run is a movie, of the genre [MASK].	thriller	horror	noir	drama	rape	Crime|Drama|Film-Noir	0.0	0.3333333333333333
132870	Hearts and Armour	Hearts and Armour is a movie, of the genre [MASK].	drama	comedy	thriller	genre	romance	Action|Adventure|Fantasy	0.0	0.0
132883	Testament of Youth	Testament of Youth is a movie, of the genre [MASK].	cinema	drama	thriller	film	trilogy	Drama|War	0.0	0.5
1329	Blood for Dracula	Blood for Dracula is a movie, of the genre [MASK].	dracula	vampire	horror	vampires	gothic	Horror	0.0	1.0
132910	Emmanuelle 4	Emmanuelle 4 is a movie, of the genre [MASK].	cinema	comedy	thriller	drama	pop	Drama	0.0	1.0
132928	Emanuelle and the White Slave Trade	Emanuelle and the White Slave Trade is a movie, of the genre [MASK].	noir	negro	slavery	zulu	comedy	Drama	0.0	0.0
132961	Far from the Madding Crowd	Far from the Madding Crowd is a movie, of the genre [MASK].	genre	comedy	itself	variety	film	Drama	0.0	0.0
1330	April Fool's Day	April Fool's Day is a movie, of the genre [MASK].	comedy	drama	film	genre	horror	Horror	0.0	1.0
133017	Samson and the Slave Queen	Samson and the Slave Queen is a movie, of the genre [MASK].	samson	drama	comedy	cinderella	hercules	Action|Adventure|Drama	0.0	0.3333333333333333
133019	Catherine of Russia	Catherine of Russia is a movie, of the genre [MASK].	catherine	drama	cinderella	film	comedy	Drama|Romance	0.0	0.5
133055	Ironmaster	Ironmaster is a movie, of the genre [MASK].	anime	manga	superhero	metal	transformers	(no genres listed)	0.0	0.0
133069	The Greatest Battle	The Greatest Battle is a movie, of the genre [MASK].	war	battle	comedy	drama	wars	Drama|War	0.5	1.0
133071	The Cynic, the Rat and the Fist	The Cynic, the Rat and the Fist is a movie, of the genre [MASK].	noir	comedy	genre	horror	cinema	Action|Crime|Thriller	0.0	0.0
1331	Audrey Rose	Audrey Rose is a movie, of the genre [MASK].	drama	comedy	romance	thriller	film	Horror	0.0	0.0
133195	Hitman: Agent 47	Hitman: Agent 47 is a movie, of the genre [MASK].	thriller	batman	genre	noir	comedy	Action|Crime|Thriller	0.3333333333333333	0.3333333333333333
133227	Billy the Kid	Billy the Kid is a movie, of the genre [MASK].	billy	comedy	baseball	batman	kid	Drama|Romance|Western	0.0	0.0
1333	The Birds	The Birds is a movie, of the genre [MASK].	cinema	genre	film	comedy	jazz	Horror|Thriller	0.0	0.0
133419	Pitch Perfect 2	Pitch Perfect 2 is a movie, of the genre [MASK].	thriller	anime	comedy	horror	hardcore	Comedy	0.0	1.0
133445	The Tartars	The Tartars is a movie, of the genre [MASK].	comedy	noir	horror	drama	batman	Action|Adventure|Drama	0.0	0.3333333333333333
133457	Preparati la bara!	Preparati la bara! is a movie, of the genre [MASK].	comedy	cinema	tango	drama	mafia	Action|Western	0.0	0.0
133551	Skatetown, U.S.A.	Skatetown, U.S.A. is a movie, of the genre [MASK].	skate	hardcore	comedy	punk	surfing	Comedy	0.0	1.0
133577	You're Darn Tootin'	You're Darn Tootin' is a movie, of the genre [MASK].	itself	noir	too	comedy	genre	Comedy	0.0	1.0
133598	Miss Pacific Fleet	Miss Pacific Fleet is a movie, of the genre [MASK].	drama	adventure	romance	comedy	fiction	(no genres listed)	0.0	0.0
133612	Seven Sweethearts	Seven Sweethearts is a movie, of the genre [MASK].	drama	comedy	romance	thriller	bollywood	Romance	0.0	1.0
133614	Smilin' Through	Smilin' Through is a movie, of the genre [MASK].	comedy	drama	genre	horror	film	Romance	0.0	0.0
133630	The Life of Vergie Winters	The Life of Vergie Winters is a movie, of the genre [MASK].	noir	thriller	fiction	horror	drama	(no genres listed)	0.0	0.0
133645	Carol	Carol is a movie, of the genre [MASK].	comedy	carol	film	romance	drama	Drama|Romance	0.0	1.0
133757	The Happening	The Happening is a movie, of the genre [MASK].	cinema	film	comedy	genre	movies	Comedy	0.0	1.0
133818	Me and the Kid	Me and the Kid is a movie, of the genre [MASK].	comedy	horror	pop	film	noir	Children|Comedy|Crime|Drama	0.25	0.25
133861	Sparkle	Sparkle is a movie, of the genre [MASK].	sparkle	romance	drama	film	anime	Drama	0.0	1.0
133873	The Fencer	The Fencer is a movie, of the genre [MASK].	fencing	thriller	noir	fence	sword	Drama	0.0	0.0
133877	Hurricane	Hurricane is a movie, of the genre [MASK].	hurricane	genre	film	thriller	comedy	Action|Drama|Romance	0.0	0.0
1339	Bram Stoker's Dracula	Bram Stoker's Dracula is a movie, of the genre [MASK].	dracula	vampire	horror	frankenstein	werewolf	Fantasy|Horror|Romance|Thriller	0.0	0.25
133904	Balalaika	Balalaika is a movie, of the genre [MASK].	cinema	comedy	drama	film	movies	(no genres listed)	0.0	0.0
133919	Bulldog Drummond's Secret Police	Bulldog Drummond's Secret Police is a movie, of the genre [MASK].	detective	noir	bulldog	comedy	batman	Mystery|Thriller	0.0	0.0
133933	Deadlier Than the Male	Deadlier Than the Male is a movie, of the genre [MASK].	genre	comedy	noir	unknown	category	Action|Comedy|Thriller	0.0	0.3333333333333333
133970	Pony Express	Pony Express is a movie, of the genre [MASK].	pony	adventure	manga	drama	comedy	Action|Western	0.0	0.0
133974	Just a Gigolo	Just a Gigolo is a movie, of the genre [MASK].	comedy	thriller	pornography	hardcore	noir	Drama	0.0	0.0
1340	Bride of Frankenstein	Bride of Frankenstein is a movie, of the genre [MASK].	frankenstein	horror	dracula	vampire	gothic	Drama|Horror|Sci-Fi	0.0	0.3333333333333333
1341	Burnt Offerings	Burnt Offerings is a movie, of the genre [MASK].	horror	cinema	comedy	film	drama	Horror	1.0	1.0
134120	Unman, Wittering and Zigo	Unman, Wittering and Zigo is a movie, of the genre [MASK].	comedy	genre	drama	cinema	anime	Mystery|Thriller	0.0	0.0
134130	The Martian	The Martian is a movie, of the genre [MASK].	anime	film	comedy	animation	cinema	Adventure|Drama|Sci-Fi	0.0	0.0
134208	Woman in a Dressing Gown	Woman in a Dressing Gown is a movie, of the genre [MASK].	comedy	dracula	romance	thriller	genre	Drama|Romance	0.0	0.5
134212	Tiger Bay	Tiger Bay is a movie, of the genre [MASK].	tiger	noir	tigers	thriller	shark	Drama|Thriller	0.0	0.5
134214	Youth	Youth is a movie, of the genre [MASK].	youth	film	age	cinema	children	Drama	0.0	0.0
134216	Crash Landing	Crash Landing is a movie, of the genre [MASK].	crash	pilot	horror	comedy	thriller	(no genres listed)	0.0	0.0
134222	Yield to the Night	Yield to the Night is a movie, of the genre [MASK].	noir	horror	thriller	drama	comedy	Drama	0.0	1.0
134226	No Trees in the Street	No Trees in the Street is a movie, of the genre [MASK].	noir	comedy	genre	horror	drama	Drama	0.0	1.0
134228	A Man Could Get Killed	A Man Could Get Killed is a movie, of the genre [MASK].	thriller	comedy	horror	noir	cop	Comedy	0.0	1.0
134230	Wake Up Sid	Wake Up Sid is a movie, of the genre [MASK].	thriller	drama	comedy	horror	hardcore	Comedy|Drama|Romance	0.0	0.6666666666666666
134232	Mission Kashmir	Mission Kashmir is a movie, of the genre [MASK].	kashmir	bollywood	thriller	film	terrorism	Action|Drama	0.0	0.0
134238	Ghulam	Ghulam is a movie, of the genre [MASK].	drama	film	comedy	cinema	bollywood	Crime|Drama|Romance	0.3333333333333333	0.3333333333333333
134240	Rangeela	Rangeela is a movie, of the genre [MASK].	drama	cinema	film	comedy	genre	(no genres listed)	0.0	0.0
134286	L'Homme en colère	L'Homme en colère is a movie, of the genre [MASK].	noir	comedy	thriller	drama	cinema	Drama	0.0	1.0
1343	Cape Fear	Cape Fear is a movie, of the genre [MASK].	thriller	noir	horror	genre	comedy	Thriller	1.0	1.0
134352	1942: A Love Story	1942: A Love Story is a movie, of the genre [MASK].	romance	drama	comedy	film	suspense	Action|Drama|Romance	0.3333333333333333	0.6666666666666666
134354	Nayak	Nayak is a movie, of the genre [MASK].	drama	comedy	cinema	film	bollywood	Action|Drama	0.5	0.5
134372	The Strange Affair of Uncle Harry	The Strange Affair of Uncle Harry is a movie, of the genre [MASK].	comedy	horror	noir	suspense	drama	Drama|Thriller	0.0	0.5
1344	Cape Fear	Cape Fear is a movie, of the genre [MASK].	thriller	noir	horror	genre	comedy	Crime|Drama|Thriller	0.3333333333333333	0.3333333333333333
134407	7 chili in 7 giorni	7 chili in 7 giorni is a movie, of the genre [MASK].	comedy	mafia	cinema	comedies	drama	(no genres listed)	0.0	0.0
134449	Il ragazzo di campagna	Il ragazzo di campagna is a movie, of the genre [MASK].	comedy	genre	cinema	mafia	film	Comedy	1.0	1.0
134487	Oh, Serafina!	Oh, Serafina! is a movie, of the genre [MASK].	comedy	drama	tango	cinema	opera	Comedy|Drama	0.5	1.0
134497	La poliziotta	La poliziotta is a movie, of the genre [MASK].	comedy	drama	mafia	cinema	thriller	(no genres listed)	0.0	0.0
1345	Carrie	Carrie is a movie, of the genre [MASK].	carrie	drama	romance	horror	genre	Drama|Fantasy|Horror|Thriller	0.0	0.5
134528	Aloha	Aloha is a movie, of the genre [MASK].	anime	drama	cinema	film	comedy	Comedy|Drama|Romance	0.0	0.6666666666666666
134553	Tutto tutto niente niente	Tutto tutto niente niente is a movie, of the genre [MASK].	comedy	drama	film	cinema	comedies	Comedy	1.0	1.0
134569	She's Funny That Way	She's Funny That Way is a movie, of the genre [MASK].	itself	too	here	anyway	comedy	Comedy	0.0	1.0
134575	The Mafia Kills Only in Summer	The Mafia Kills Only in Summer is a movie, of the genre [MASK].	mafia	comedy	noir	genre	mania	Comedy|Crime|Romance	0.0	0.3333333333333333
1346	Cat People	Cat People is a movie, of the genre [MASK].	cats	anime	comedy	cat	horror	Drama|Fantasy|Horror	0.0	0.3333333333333333
134603	The Nun	The Nun is a movie, of the genre [MASK].	film	drama	cinema	anime	horror	Drama	0.0	1.0
134625	The Last Outlaw	The Last Outlaw is a movie, of the genre [MASK].	outlaw	outlaws	noir	cowboy	western	Action|Western	0.0	0.5
134682	Cannon for Cordoba	Cannon for Cordoba is a movie, of the genre [MASK].	cannon	comedy	cannons	gun	film	Action	0.0	0.0
134732	Souls at Sea	Souls at Sea is a movie, of the genre [MASK].	noir	drama	thriller	genre	titanic	Adventure	0.0	0.0
134747	The Deadly Affair	The Deadly Affair is a movie, of the genre [MASK].	thriller	comedy	drama	horror	noir	Crime|Drama|Mystery|Romance|Thriller	0.2	0.4
134757	The Last Hunt	The Last Hunt is a movie, of the genre [MASK].	hunting	horror	thriller	hunt	noir	Western	0.0	0.0
134765	Tomorrow Is Another Day	Tomorrow Is Another Day is a movie, of the genre [MASK].	comedy	drama	thriller	horror	noir	Crime	0.0	0.0
134769	Way Down South	Way Down South is a movie, of the genre [MASK].	comedy	noir	genre	drama	horror	Crime	0.0	0.0
134777	Jab Tak Hai Jaan	Jab Tak Hai Jaan is a movie, of the genre [MASK].	drama	bollywood	comedy	cinema	hindi	Drama|Romance	0.5	0.5
134781	I Hate Luv Storys	I Hate Luv Storys is a movie, of the genre [MASK].	horror	comedy	noir	thriller	vampire	Comedy|Drama|Romance	0.0	0.3333333333333333
134798	How to Save a Marriage and Ruin Your Life	How to Save a Marriage and Ruin Your Life is a movie, of the genre [MASK].	comedy	thriller	drama	genre	noir	Comedy|Romance	0.5	0.5
134979	Goodnight, Ladies and Gentlemen	Goodnight, Ladies and Gentlemen is a movie, of the genre [MASK].	comedy	drama	romance	family	thriller	Comedy	1.0	1.0
135	Down Periscope	Down Periscope is a movie, of the genre [MASK].	comedy	genre	documentary	horror	thriller	Comedy	1.0	1.0
1350	The Omen	The Omen is a movie, of the genre [MASK].	horror	drama	comedy	fantasy	supernatural	Horror|Mystery|Thriller	0.3333333333333333	0.3333333333333333
135001	Rosolino Paternò	Rosolino Paternò is a movie, of the genre [MASK].	comedy	cinema	film	noir	drama	Action|Comedy|Drama|War	0.25	0.5
135007	Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?	Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa? is a movie, of the genre [MASK].	africa	comedy	documentary	film	drama	Adventure|Comedy|Fantasy	0.0	0.3333333333333333
135023	Io la conoscevo bene	Io la conoscevo bene is a movie, of the genre [MASK].	comedy	drama	cinema	comedies	film	Drama	0.0	1.0
135099	Audace colpo dei soliti ignoti	Audace colpo dei soliti ignoti is a movie, of the genre [MASK].	comedy	drama	cinema	film	comedies	Comedy	1.0	1.0
135103	Venezia, la luna e tu	Venezia, la luna e tu is a movie, of the genre [MASK].	drama	comedy	romance	opera	cinema	Comedy	0.0	1.0
135119	Iphigenia	Iphigenia is a movie, of the genre [MASK].	comedy	cinema	drama	cleopatra	thriller	Action|Drama	0.0	0.5
135135	Max	Max is a movie, of the genre [MASK].	max	cinema	film	comedy	movies	Adventure|Children|Drama	0.0	0.0
135137	Pixels	Pixels is a movie, of the genre [MASK].	pixels	film	anime	csi	thriller	Action|Comedy|Sci-Fi	0.0	0.0
135141	The Divergent Series: Allegiant	The Divergent Series: Allegiant is a movie, of the genre [MASK].	trilogy	drama	thriller	noir	fiction	Adventure|Sci-Fi	0.0	0.0
135143	Fantastic Beasts and Where to Find Them	Fantastic Beasts and Where to Find Them is a movie, of the genre [MASK].	horror	noir	genre	fantastic	adventure	Fantasy	0.0	0.0
135149	Westward Ho, the Wagons!	Westward Ho, the Wagons! is a movie, of the genre [MASK].	comedy	vaudeville	cowboy	variety	americana	Western	0.0	0.0
135155	Letter to Brezhnev	Letter to Brezhnev is a movie, of the genre [MASK].	drama	film	comedy	satire	cinema	Comedy|Romance	0.0	0.5
1352	Albino Alligator	Albino Alligator is a movie, of the genre [MASK].	alligator	horror	shark	animal	comedy	Crime|Thriller	0.0	0.0
135244	Frankenstein	Frankenstein is a movie, of the genre [MASK].	frankenstein	horror	dracula	werewolf	vampire	Drama|Horror|Mystery|Sci-Fi	0.0	0.25
135288	Mr. Holmes	Mr. Holmes is a movie, of the genre [MASK].	holmes	sherlock	detective	comedy	adventure	Drama|Mystery	0.0	0.0
1353	The Mirror Has Two Faces	The Mirror Has Two Faces is a movie, of the genre [MASK].	noir	cinema	horror	thriller	comedy	Comedy|Drama|Romance	0.0	0.3333333333333333
